

start: Graph Generation
26 271 919
26 707 416
27 2971 530
27 4107 392
27 4248 348
27 311 87
27 2991 410
27 3716 73
27 242 241
27 4546 552
27 225 850
28 642 915
28 696 349
28 2763 465
28 1249 638
28 3574 665
28 2975 901
28 2813 42
28 1649 635
28 274 305
29 619 191
29 3548 795
29 3175 347
29 243 664
29 3992 31
29 1062 898
29 4860 398
29 3143 161
29 848 83
30 46 222
30 4996 333
30 3618 286
30 1681 488
30 2161 65
30 331 717
30 4252 834
30 4709 794
30 3187 774
31 2506 896
31 587 969
31 2201 697
31 2294 449
31 2813 85
31 4658 100
31 876 835
31 4029 201
31 1017 398
32 448 950
32 3124 22
32 3117 753
32 809 694
32 4165 541
32 3530 416
32 4865 69
32 4344 281
32 175 859
33 2323 184
33 849 95
33 2788 402
33 4652 60
33 2605 811
33 2567 671
33 4747 15
33 2521 705
33 2261 243
34 2430 778
34 2047 47
34 2857 662
34 1250 918
34 4783 496
34 1302 351
34 3071 675
34 3579 388
34 239 505
35 670 636
35 1488 851
35 3765 358
35 1368 971
35 3671 688
35 3357 478
35 1738 239
35 1201 261
35 435 682
36 2926 440
36 1721 88
36 3720 319
36 499 25
36 1331 510
36 3729 352
36 2901 984
36 623 135
36 46 801
37 4354 283
37 2063 43
37 2960 847
37 3286 718
37 1738 458
37 3265 206
37 3972 368
37 1834 691
37 397 583
38 3297 499
38 3276 603
38 3048 417
38 452 81
38 4550 113
38 4126 634
38 3122 723
38 4438 215
38 938 261
39 4312 994
39 4747 844
39 347 369
39 1343 863
39 4497 818
39 3634 299
39 1592 934
39 4838 654
39 471 990
40 4648 69
40 549 656
40 134 581
40 182 666
40 439 494
40 3099 462
40 4909 931
40 3270 495
40 374 246
41 677 859
41 282 206
41 2905 333
41 4078 456
41 1075 245
41 1830 226
41 4385 687
41 2371 893
41 2037 644
42 3093 166
42 3297 954
42 2840 545
42 4041 115
42 626 198
42 2760 807
42 4684 87
42 1217 185
42 515 611
43 1333 456
43 1717 539
43 4012 243
43 4959 419
43 569 116
43 3377 676
43 3327 500
43 851 433
43 791 813
44 2300 986
44 450 944
44 3673 261
44 3525 808
44 3556 205
44 3290 911
44 955 361
44 827 165
44 1768 871
45 3031 46
45 1559 379
45 3911 252
45 3691 265
45 583 380
45 3716 838
45 574 24
45 3514 256
45 135 92
46 436 434
46 30 222
46 4606 629
46 2318 38
46 3400 522
46 36 801
46 3553 109
46 2833 188
46 212 423
47 930 230
47 4426 427
47 2159 256
47 1207 983
47 1155 582
47 4692 624
47 3323 56
47 3659 569
47 909 266
48 3522 739
48 2889 129
48 993 788
48 4851 508
48 105 131
48 411 400
48 4311 154
48 3994 815
48 1597 685
49 810 956
49 1043 528
49 3601 358
49 2486 907
49 293 171
49 1964 700
49 2791 130
49 563 492
49 585 944
50 2157 997
50 4249 112
50 1555 297
50 361 942
50 1340 463
50 1486 238
50 450 907
50 250 989
50 201 878
51 1750 443
51 4751 247
51 2404 906
51 1615 724
51 4741 285
51 776 662
51 2341 101
51 3197 38
51 329 662
52 4326 111
52 4885 352
52 3578 599
52 83 147
52 3330 878
52 3016 368
52 3602 212
52 2465 977
52 3494 109
53 3543 630
53 1122 947
53 1451 810
53 4978 330
53 286 365
53 157 222
53 3591 644
53 4403 788
53 969 45
54 1315 609
54 3951 873
54 3731 944
54 4375 499
54 4790 485
54 3703 765
54 2731 723
54 2438 271
54 1603 303
55 1483 622
55 4905 257
55 2133 477
55 3648 243
55 1532 929
55 3380 291
55 62 370
55 2586 454
55 63 906
56 2953 832
56 3878 138
56 1287 867
56 4388 464
56 866 550
56 912 897
56 1671 691
56 667 474
56 2299 345
57 3737 630
57 4878 117
57 4209 391
57 1178 718
57 858 86
57 703 182
57 419 86
57 1428 700
57 388 667
58 2433 160
58 2816 66
58 462 102
58 3988 221
58 867 539
58 3574 656
58 2020 278
58 1087 905
58 1628 302
59 4020 781
59 2445 449
59 4454 829
59 2480 257
59 3636 665
59 2583 632
59 1571 896
59 1135 107
59 546 78
60 4051 365
60 4756 937
60 3726 275
60 3121 524
60 2539 163
60 3798 303
60 2059 151
60 1227 186
60 2393 141
61 3683 878
61 1964 774
61 710 126
61 4135 84
61 4113 888
61 1965 159
61 2218 727
61 1042 182
61 317 1000
62 1394 55
62 3407 324
62 55 370
62 1646 596
62 1402 384
62 88 99
62 3347 932
62 725 229
62 1283 486
63 2791 298
63 4276 193
63 661 132
63 2368 616
63 3966 105
63 3595 408
63 55 906
63 2697 59
63 217 239
64 1014 602
64 4860 806
64 3385 386
64 761 384
64 4431 131
64 2497 410
64 1536 961
64 1801 575
64 1691 907
65 4950 894
65 1623 517
65 3710 433
65 1824 763
65 3405 444
65 3524 288
65 4866 832
65 3523 460
65 2561 383
66 1679 193
66 2931 25
66 3020 129
66 1728 677
66 2773 328
66 4967 431
66 288 663
66 4209 186
66 920 811
67 1426 70
67 3974 695
67 1410 906
67 1543 33
67 2200 528
67 3585 156
67 1582 208
67 2965 784
67 294 672
68 3063 868
68 3401 634
68 660 368
68 404 155
68 1434 955
68 708 73
68 2395 878
68 232 525
68 595 831
69 4004 360
69 4699 270
69 4562 934
69 4027 847
69 2277 228
69 920 326
69 1292 86
69 4334 936
69 503 439
70 4073 990
70 2436 103
70 2156 415
70 752 501
70 4678 469
70 1427 672
70 4260 345
70 2213 964
70 518 524
71 3958 128
71 3126 217
71 2108 369
71 1498 790
71 3059 244
71 2372 911
71 4631 728
71 174 242
71 446 331
72 4524 473
72 4122 606
72 2336 779
72 3297 548
72 4906 898
72 4822 405
72 1900 565
72 2149 864
72 485 375
73 4607 43
73 2196 226
73 1993 649
73 4617 799
73 1757 820
73 1944 752
73 1101 267
73 4717 894
73 1074 296
74 4219 201
74 1321 238
74 18 525
74 2874 323
74 4484 669
74 1189 560
74 763 465
74 749 929
74 803 339
75 1079 44
75 221 885
75 4856 139
75 3040 485
75 4066 85
75 1602 898
75 4219 21
75 2493 420
75 100 452
76 608 447
76 280 242
76 1197 999
76 2016 49
76 4465 887
76 2933 760
76 4979 276
76 325 61
76 144 21
77 2548 962
77 3480 70
77 4662 592
77 4118 314
77 1390 417
77 2186 527
77 3223 537
77 2273 548
77 3435 549
78 3263 920
78 3426 563
78 2868 989
78 2558 29
78 171 460
78 921 756
78 651 147
78 4507 677
78 355 547
79 1083 471
79 2393 488
79 2404 570
79 3353 229
79 949 455
79 3196 249
79 1542 360
79 3738 39
79 222 430
80 2492 268
80 4461 612
80 1235 786
80 1879 260
80 2501 36
80 4449 924
80 729 713
80 3806 493
80 121 547
81 3644 697
81 3615 736
81 3407 329
81 2266 99
81 366 512
81 1877 437
81 3267 617
81 2855 386
81 1038 242
82 4881 158
82 4607 428
82 257 406
82 2529 55
82 1066 647
82 2433 470
82 2190 631
82 3109 222
82 272 916
83 2338 366
83 3112 584
83 52 147
83 4815 988
83 1409 671
83 2266 35
83 2794 809
83 2645 349
83 589 496
84 2287 225
84 4550 465
84 1081 288
84 4535 88
84 2131 401
84 889 319
84 3368 757
84 2386 349
84 89 464
85 4093 879
85 3831 293
85 4296 417
85 3514 876
85 2103 886
85 2391 76
85 1744 631
85 471 712
85 1471 937
86 2117 273
86 3366 604
86 4100 700
86 1071 871
86 4759 90
86 4656 353
86 3076 539
86 148 30
86 2374 337
87 3516 352
87 2125 63
87 3343 126
87 1542 654
87 3534 991
87 310 152
87 3730 926
87 908 232
87 413 137
88 4993 11
88 542 690
88 62 99
88 878 471
88 2394 387
88 1855 298
88 3477 809
88 1951 303
88 1042 232
89 3597 135
89 2517 268
89 551 442
89 4613 367
89 2548 167
89 2100 685
89 4246 304
89 84 464
89 146 586
90 92 697
90 1729 251
90 4856 151
90 1066 888
90 2797 330
90 340 726
90 1978 103
90 4706 787
90 1862 66
91 4547 84
91 679 957
91 189 235
91 2234 516
91 218 540
91 4564 660
91 893 608
91 3678 235
91 1984 515
92 1342 717
92 90 697
92 4569 913
92 3839 420
92 3923 188
92 2305 111
92 3890 797
92 1647 559
92 1191 978
93 874 657
93 2637 444
93 869 280
93 3094 616
93 4554 940
93 2217 791
93 711 946
93 4760 155
93 1172 396
94 3268 937
94 4104 187
94 1338 61
94 4400 926
94 2555 300
94 3374 892
94 206 539
94 3641 835
94 131 430
95 2742 720
95 2940 871
95 2486 132
95 610 515
95 3371 925
95 765 461
95 594 818
95 3438 46
95 1527 756
96 3755 766
96 1504 675
96 3008 937
96 2594 869
96 4160 601
96 999 314
96 731 296
96 2727 258
96 829 296
97 4925 880
97 1710 972
97 4827 859
97 1760 215
97 4664 398
97 1863 584
97 4049 976
97 1227 386
97 559 386
98 2614 682
98 685 855
98 1081 631
98 3010 50
98 2200 381
98 4525 674
98 1157 381
98 1630 146
98 127 43
99 4425 292
99 349 100
99 2174 33
99 813 571
99 729 158
99 2542 843
99 2343 436
99 3290 351
99 524 21
100 3560 985
100 3089 377
100 1053 566
100 506 292
100 3977 961
100 3871 387
100 75 452
100 4434 977
100 159 364
101 814 746
101 1877 783
101 2383 973
101 186 87
101 3780 660
101 207 272
101 2146 142
101 1562 470
101 135 168
102 417 560
102 2348 68
102 2262 651
102 4781 244
102 4755 307
102 2962 326
102 4574 926
102 3611 350
102 1105 733
103 1636 408
103 2324 348
103 1552 223
103 4958 423
103 2066 101
103 1604 434
103 4702 517
103 4339 363
103 725 105
104 918 959
104 1836 960
104 1307 673
104 786 849
104 1915 926
104 2678 511
104 2801 47
104 1485 600
104 580 358
105 4290 440
105 3169 355
105 48 131
105 3231 276
105 1066 154
105 4265 993
105 2706 555
105 3510 637
105 265 703
106 4708 771
106 3115 768
106 1498 817
106 3407 836
106 1374 738
106 2594 699
106 4292 988
106 1608 194
106 1746 756
107 1009 273
107 3282 344
107 3704 592
107 128 102
107 403 164
107 1542 784
107 3188 420
107 2684 147
107 993 399
108 4580 393
108 2862 538
108 2576 720
108 3929 996
108 1820 291
108 649 189
108 4364 828
108 2770 817
108 2610 269
109 4035 778
109 4897 164
109 4866 315
109 2801 602
109 614 302
109 1938 85
109 1987 843
109 2049 923
109 342 984
110 1100 783
110 3080 473
110 4994 253
110 1979 697
110 3362 755
110 3785 696
110 4314 442
110 3922 686
110 552 183
111 2392 585
111 2303 736
111 2855 791
111 802 299
111 1328 827
111 660 651
111 285 45
111 3054 381
111 464 718
112 3291 471
112 3969 697
112 572 507
112 1567 689
112 2056 571
112 2650 814
112 3557 785
112 2933 946
112 888 845
113 1316 663
113 4764 500
113 642 813
113 559 951
113 2135 801
113 2440 445
113 1754 917
113 1263 156
113 419 903
114 2243 835
114 3137 747
114 3164 786
114 1978 822
114 1734 519
114 699 627
114 2725 595
114 2567 312
114 427 158
115 4660 205
115 259 231
115 2232 864
115 885 448
115 4844 573
115 4058 657
115 3239 972
115 1791 107
115 662 208
116 4992 788
116 2824 978
116 24 442
116 448 190
116 4417 311
116 3824 223
116 1633 317
116 2601 723
116 2293 702
117 475 885
117 3709 759
117 3139 298
117 2696 799
117 4343 673
117 3806 700
117 2905 27
117 3476 568
117 310 820
118 1167 538
118 1089 369
118 4529 680
118 3958 796
118 155 984
118 4554 881
118 272 486
118 1176 101
118 880 918
119 2899 680
119 776 821
119 3553 635
119 368 191
119 4689 781
119 1499 549
119 720 463
119 2319 678
119 1841 953
120 721 112
120 4872 110
120 3960 729
120 4618 662
120 363 107
120 2106 374
120 4084 615
120 4220 607
120 1670 935
121 2586 786
121 3814 790
121 4205 907
121 3638 33
121 532 817
121 4434 780
121 80 547
121 2922 901
121 692 463
122 899 553
122 4685 417
122 1006 576
122 2124 379
122 4978 215
122 3954 137
122 1016 168
122 2724 177
122 635 912
123 3186 383
123 3583 288
123 4068 78
123 3403 105
123 3440 366
123 3141 647
123 4817 262
123 2080 738
123 970 616
124 1499 634
124 281 164
124 1672 275
124 3950 75
124 1988 24
124 4681 375
124 2502 427
124 1069 97
124 2163 689
125 3506 339
125 1619 970
125 2598 216
125 4120 44
125 1296 482
125 4047 108
125 4375 220
125 1219 702
125 540 162
126 1496 704
126 1335 365
126 1423 895
126 4515 317
126 2488 955
126 4291 694
126 4459 40
126 2262 978
126 129 544
127 2618 242
127 4312 595
127 2815 203
127 790 635
127 98 43
127 500 200
127 936 414
127 363 92
127 383 323
128 1922 470
128 4327 586
128 107 102
128 2814 383
128 299 905
128 1858 852
128 4058 638
128 2227 891
128 691 551
129 4915 979
129 2150 357
129 2223 839
129 1518 991
129 1577 490
129 1104 291
129 126 544
129 780 288
129 494 313
130 2558 33
130 1183 514
130 1939 51
130 477 837
130 1275 508
130 3408 935
130 4996 83
130 1047 248
130 190 679
131 3515 71
131 3713 747
131 1113 378
131 3162 531
131 3888 782
131 94 430
131 1453 214
131 326 621
131 535 978
132 4075 83
132 3391 772
132 290 909
132 3220 161
132 3051 854
132 4034 567
132 2580 698
132 3778 605
132 2349 404
133 1708 264
133 3061 590
133 3626 591
133 3195 785
133 4758 324
133 266 120
133 4849 537
133 3744 646
133 813 353
134 272 234
134 1863 45
134 40 581
134 1518 63
134 2549 876
134 3151 954
134 3704 429
134 654 866
134 812 323
135 838 367
135 2176 340
135 207 261
135 3625 958
135 45 92
135 101 168
135 4114 851
135 1008 173
135 923 641
136 1733 238
136 1630 559
136 3699 412
136 2901 83
136 2987 127
136 1447 164
136 2836 866
136 1918 828
136 677 805
137 567 97
137 2052 546
137 2287 421
137 4609 705
137 4859 589
137 616 836
137 318 757
137 656 605
137 1009 914
138 141 57
138 4366 109
138 4500 917
138 4185 474
138 2187 980
138 920 817
138 3660 71
138 2553 851
138 1104 657
139 1116 448
139 2967 169
139 2920 447
139 1079 419
139 3316 168
139 3842 521
139 4415 964
139 4295 835
139 1424 173
140 632 389
140 2421 933
140 3712 263
140 2042 861
140 1853 932
140 743 327
140 1158 696
140 1316 92
140 1827 122
141 2211 336
141 138 57
141 2822 897
141 580 13
141 2407 267
141 4479 615
141 4836 337
141 3785 484
141 1371 693
142 4955 135
142 1035 696
142 4905 739
142 2808 21
142 2428 166
142 1297 723
142 4715 984
142 1520 897
142 797 84
143 1488 343
143 1058 332
143 2387 464
143 623 240
143 3541 952
143 3239 772
143 525 690
143 4195 753
143 4558 863
144 4543 827
144 3094 382
144 1007 629
144 2314 597
144 583 337
144 3048 397
144 76 21
144 1158 246
144 1567 279
145 4347 49
145 3572 297
145 660 200
145 4994 533
145 2144 958
145 4644 45
145 1479 590
145 778 50
145 257 979
146 2161 129
146 806 299
146 4908 66
146 4084 805
146 538 65
146 2419 639
146 4656 861
146 89 586
146 903 701
147 573 271
147 4933 615
147 2182 774
147 2076 732
147 342 328
147 1112 899
147 2039 874
147 2726 117
147 505 966
148 2507 505
148 2411 982
148 86 30
148 1674 329
148 1416 199
148 1691 888
148 874 397
148 3912 520
148 634 472
149 2 484
149 3738 488
149 4734 168
149 940 696
149 3697 205
149 1884 501
149 2184 745
149 4625 231
149 219 216
150 816 545
150 4535 753
150 4025 997
150 3844 391
150 2319 483
150 3946 273
150 2768 41
150 1470 211
150 1063 747
151 3538 719
151 2006 619
151 1475 447
151 4079 929
151 1110 42
151 9 452
151 3792 491
151 4346 465
151 320 619
152 1365 601
152 1752 47
152 4246 694
152 3977 935
152 1645 699
152 3392 330
152 4920 130
152 3510 536
152 1476 764
153 432 291
153 4379 864
153 821 443
153 4986 662
153 777 337
153 475 695
153 967 952
153 951 34
153 509 473
154 3220 643
154 454 489
154 2544 540
154 622 652
154 963 91
154 1526 654
154 3900 541
154 693 629
154 479 477
155 1492 898
155 3101 549
155 118 984
155 456 692
155 3917 871
155 2670 659
155 316 884
155 1232 152
155 589 565
156 23 912
156 2364 486
156 4783 566
156 3108 407
156 611 669
156 4810 821
156 205 810
156 1576 637
156 403 463
157 762 51
157 1915 980
157 53 222
157 1391 329
157 2145 46
157 449 441
157 1123 508
157 4291 284
157 1099 211
158 1470 504
158 4035 13
158 224 18
158 1008 480
158 633 497
158 4088 759
158 2976 898
158 225 65
158 1096 189
159 4558 440
159 4289 71
159 478 521
159 2861 131
159 100 364
159 344 640
159 243 339
159 4212 656
159 443 443
160 1988 429
160 362 168
160 3707 409
160 1134 889
160 801 156
160 4110 575
160 3632 263
160 1621 821
160 289 200
161 3774 934
161 953 198
161 2791 407
161 2480 336
161 929 840
161 3202 546
161 4891 61
161 3046 118
161 1090 373
162 1027 868
162 3194 323
162 479 22
162 3016 875
162 2827 184
162 4460 194
162 4590 617
162 4065 437
162 638 365
163 3669 653
163 805 901
163 1018 191
163 4118 395
163 994 525
163 264 663
163 4150 732
163 2255 173
163 489 785
164 1824 390
164 2843 613
164 3151 379
164 2836 347
164 2869 791
164 734 314
164 1974 202
164 421 623
164 428 49
165 275 513
165 4812 980
165 2327 708
165 4037 897
165 1825 827
165 10 33
165 2627 335
165 194 452
165 221 287
166 4285 807
166 3314 485
166 2569 102
166 3756 720
166 905 102
166 3147 863
166 2817 539
166 3448 839
166 1353 958
167 4196 799
167 2414 338
167 4567 133
167 1737 601
167 4282 799
167 4044 170
167 4740 969
167 1228 768
167 441 704
168 2657 362
168 3160 529
168 4 111
168 1180 390
168 758 281
168 1716 678
168 3778 512
168 4113 306
168 551 830
169 2132 430
169 1065 426
169 2353 593
169 1247 61
169 423 807
169 2834 602
169 2452 856
169 755 734
169 4778 137
170 1677 312
170 568 542
170 3940 520
170 4048 149
170 4347 976
170 2414 215
170 1704 380
170 4516 11
170 2764 158
171 2212 643
171 1899 911
171 78 460
171 3751 725
171 2468 844
171 3219 917
171 2764 405
171 1596 485
171 2134 397
172 271 211
172 1885 113
172 1070 902
172 4425 514
172 3592 874
172 1303 228
172 3768 295
172 733 608
172 889 24
173 2851 578
173 180 394
173 928 887
173 4306 488
173 3358 794
173 1933 633
173 2526 978
173 1807 421
173 791 124
174 3535 561
174 1837 830
174 71 242
174 2266 62
174 2925 908
174 596 315
174 1743 382
174 4242 152
174 455 467
175 4417 990
175 3083 963
175 3272 188
175 747 203
175 3531 102
175 2519 91
175 32 859
175 2047 752
175 992 727
176 3106 924
176 2067 940
176 3138 537
176 4402 672
176 980 287
176 3457 516
176 3272 417
176 4163 974
176 243 881
177 755 873
177 3437 929
177 3455 964
177 2067 707
177 4126 442
177 2716 178
177 494 343
177 4674 963
177 829 947
178 4798 262
178 2033 647
178 679 327
178 991 604
178 3341 489
178 2752 521
178 1144 837
178 4252 653
178 319 834
179 1663 814
179 1146 35
179 1784 780
179 1261 760
179 1133 675
179 2602 511
179 2884 436
179 4785 920
179 240 160
180 173 394
180 2385 388
180 3680 534
180 2110 434
180 3666 928
180 4549 302
180 1679 387
180 2758 899
180 1860 928
181 1481 471
181 2857 344
181 4928 197
181 4201 829
181 366 550
181 4546 617
181 2511 588
181 3555 984
181 527 899
182 4807 397
182 2147 786
182 40 666
182 2580 524
182 4582 837
182 3527 179
182 3823 765
182 4570 322
182 1653 314
183 4748 684
183 3608 741
183 3 329
183 4083 49
183 419 532
183 3930 964
183 522 706
183 4819 723
183 282 47
184 2571 634
184 2530 369
184 4900 750
184 2871 395
184 3822 970
184 2413 565
184 4573 324
184 2679 756
184 3524 914
185 1671 245
185 700 600
185 4826 42
185 3966 266
185 4330 295
185 3263 853
185 1424 165
185 4837 847
185 931 760
186 2955 132
186 2634 32
186 101 87
186 2328 701
186 1642 544
186 3157 150
186 4649 246
186 1831 754
186 3945 465
187 3585 876
187 2352 15
187 3321 136
187 1287 111
187 4688 749
187 4404 708
187 4363 732
187 978 512
187 621 353
188 4516 657
188 449 742
188 1638 890
188 3820 955
188 557 404
188 4948 111
188 3437 275
188 1862 998
188 1214 734
189 198 699
189 3090 140
189 91 235
189 2827 677
189 2891 543
189 3075 974
189 2698 543
189 1725 489
189 600 43
190 4087 855
190 4959 897
190 3480 216
190 2546 538
190 130 679
190 1169 601
190 1588 672
190 4117 456
190 1151 456
191 2565 558
191 1387 998
191 409 700
191 3354 213
191 1417 47
191 335 81
191 3221 756
191 4649 128
191 667 528
192 2575 912
192 3769 570
192 3340 660
192 2183 64
192 4117 617
192 2724 315
192 3024 248
192 4536 214
192 1033 710
193 956 365
193 4500 731
193 3529 527
193 1964 55
193 1213 242
193 3226 292
193 3457 820
193 4680 680
193 783 118
194 3595 207
194 796 523
194 165 452
194 4722 442
194 855 316
194 879 498
194 1756 487
194 3225 472
194 513 651
195 3764 245
195 2565 958
195 1606 819
195 549 552
195 2642 848
195 949 913
195 781 654
195 584 805
195 2207 430
196 1351 133
196 3219 673
196 2296 627
196 1527 200
196 4768 447
196 3453 872
196 1208 291
196 2165 868
196 1251 653
197 4298 781
197 2446 817
197 3819 971
197 2565 499
197 4964 982
197 863 466
197 834 987
197 3601 923
197 2681 766
198 3656 826
198 189 699
198 13 375
198 2687 275
198 3355 311
198 378 742
198 3914 96
198 2085 621
198 587 706
199 686 296
199 3505 656
199 4546 223
199 1775 242
199 4003 653
199 3875 868
199 1396 119
199 1913 355
199 1123 684
200 594 176
200 3673 604
200 4618 763
200 2452 516
200 4796 605
200 3244 182
200 3112 751
200 4296 309
200 1847 496
201 3053 716
201 3753 23
201 2101 313
201 1756 167
201 50 878
201 4158 154
201 2044 314
201 297 654
201 555 228
202 2224 292
202 291 386
202 1618 378
202 1268 424
202 4568 305
202 4676 42
202 1407 574
202 1017 232
202 316 837
203 2737 170
203 257 175
203 3117 987
203 2301 173
203 1542 789
203 398 268
203 2621 982
203 1007 491
203 855 873
204 2734 583
204 4800 615
204 2346 150
204 3617 427
204 2449 491
204 4491 879
204 787 539
204 4783 293
204 2559 836
205 1736 856
205 416 294
205 156 810
205 290 540
205 891 370
205 4289 342
205 1954 228
205 2519 934
205 3690 263
206 4373 342
206 2612 103
206 94 539
206 1337 13
206 850 332
206 405 292
206 1591 164
206 3844 640
206 859 285
207 1650 808
207 4363 805
207 101 272
207 135 261
207 4279 877
207 2381 748
207 4076 554
207 2145 695
207 1368 709
208 4634 772
208 2405 322
208 332 345
208 2920 864
208 2736 772
208 1373 926
208 2069 764
208 2133 380
208 383 275
209 2977 73
209 2116 190
209 2579 13
209 4998 888
209 4259 644
209 955 586
209 3164 889
209 3841 102
209 280 466
210 2685 344
210 2633 617
210 3610 230
210 521 79
210 795 882
210 3899 803
210 2295 689
210 3099 570
210 223 855
211 4059 37
211 4815 430
211 1980 838
211 1111 511
211 4148 585
211 4986 297
211 4416 210
211 2858 862
211 2905 560
212 413 373
212 4017 980
212 1736 300
212 2226 120
212 3610 610
212 46 423
212 4990 467
212 1255 550
212 1004 202
213 2930 960
213 4703 131
213 2287 203
213 3262 512
213 3324 957
213 3667 288
213 3534 513
213 4351 394
213 606 953
214 2453 981
214 4728 143
214 4372 617
214 758 155
214 2023 803
214 1516 661
214 3779 922
214 1361 750
214 750 505
215 4704 353
215 684 784
215 2511 398
215 958 308
215 1028 602
215 3284 151
215 3718 670
215 598 623
215 983 837
216 663 861
216 3452 821
216 608 672
216 2343 888
216 4041 168
216 1821 741
216 3733 899
216 1254 593
216 516 605
217 834 563
217 1609 31
217 2545 839
217 864 272
217 2862 440
217 63 239
217 1334 131
217 2871 630
217 1559 28
218 4789 389
218 3303 165
218 91 540
218 4585 854
218 2026 464
218 4050 893
218 1694 617
218 3240 924
218 1492 814
219 2420 583
219 4218 310
219 149 216
219 4785 722
219 3396 336
219 2251 780
219 623 321
219 2418 587
219 1174 797
220 3701 609
220 3677 328
220 2470 848
220 2766 20
220 2002 792
220 4905 91
220 4164 801
220 2378 192
220 1399 820
221 75 885
221 8 372
221 494 927
221 165 287
221 3788 585
221 3926 985
221 2035 239
221 2257 685
221 647 653
222 4356 680
222 3361 744
222 2226 796
222 79 430
222 653 552
222 3390 637
222 478 971
222 3359 422
222 630 366
223 714 259
223 3296 689
223 1606 256
223 3702 183
223 455 907
223 3311 779
223 210 855
223 4486 324
223 1012 384
224 2369 455
224 2168 126
224 158 18
224 4582 212
224 4284 176
224 2121 952
224 3398 475
224 3750 263
224 508 545
225 2546 26
225 1405 625
225 158 65
225 1250 332
225 27 850
225 1581 150
225 2145 83
225 2982 60
225 337 884
226 2912 287
226 4320 560
226 905 533
226 872 322
226 4114 13
226 1712 102
226 4671 243
226 4257 257
226 2346 879
227 1002 923
227 228 343
227 4260 214
227 3198 207
227 3427 424
227 3836 522
227 405 211
227 666 651
227 343 115
228 227 343
228 439 796
228 4365 137
228 3275 381
228 1560 468
228 1733 357
228 3241 291
228 4316 348
228 1240 83
229 4623 960
229 2722 227
229 1520 686
229 2744 972
229 3671 682
229 2847 275
229 1081 896
229 1939 512
229 709 637
230 2653 881
230 569 710
230 695 870
230 534 12
230 4636 341
230 4436 422
230 4009 793
230 4050 124
