

start: Graph Generation
26 65 365
26 269 693
27 1714 576
27 4262 537
27 1490 283
27 2625 564
27 512 832
27 169 824
27 1090 917
27 3284 739
27 1050 271
28 1029 169
28 716 739
28 2078 842
28 4139 113
28 3308 812
28 449 361
28 1642 413
28 2225 554
28 1147 86
29 2686 175
29 1319 784
29 3233 76
29 4023 620
29 2377 335
29 3935 651
29 644 862
29 4712 330
29 1101 784
30 152 33
30 4059 636
30 3398 767
30 412 731
30 3670 104
30 4338 949
30 1856 664
30 3586 839
30 355 56
31 2594 627
31 4309 333
31 839 850
31 3793 71
31 4803 483
31 4965 883
31 2615 331
31 426 225
31 474 531
32 1253 891
32 171 373
32 778 946
32 208 733
32 3622 26
32 3928 969
32 3855 675
32 4210 412
32 663 330
33 3045 381
33 1616 76
33 2090 115
33 4623 652
33 3376 828
33 3164 712
33 4946 627
33 4398 876
33 706 734
34 1984 985
34 2793 287
34 4326 857
34 4134 595
34 1053 260
34 3282 835
34 1623 622
34 954 481
34 2488 704
35 984 35
35 479 14
35 1111 567
35 3616 368
35 3276 616
35 3841 948
35 4076 77
35 2014 958
35 2385 478
36 338 392
36 4470 115
36 4375 36
36 4369 50
36 2134 912
36 4068 230
36 831 152
36 4750 946
36 620 240
37 4686 708
37 4420 913
37 4112 102
37 64 545
37 575 763
37 2331 298
37 3602 933
37 4354 39
37 53 336
38 4346 540
38 2655 316
38 1474 426
38 2242 738
38 4361 54
38 2056 857
38 784 833
38 3055 201
38 1471 979
39 4763 606
39 960 427
39 2893 292
39 727 459
39 3026 182
39 1958 305
39 1210 131
39 576 925
39 303 24
40 4609 878
40 3450 458
40 743 333
40 1173 212
40 1555 869
40 2573 281
40 72 688
40 2633 725
40 451 770
41 4684 199
41 3702 477
41 420 651
41 4519 750
41 2464 947
41 472 174
41 2398 309
41 432 610
41 580 67
42 3749 766
42 1561 604
42 3026 495
42 1617 224
42 3466 691
42 3723 446
42 2801 830
42 1256 747
42 3546 551
43 536 741
43 4323 94
43 1773 828
43 1438 930
43 4993 974
43 2628 662
43 111 704
43 4319 53
43 454 727
44 836 543
44 363 795
44 1071 299
44 4282 304
44 2341 777
44 1596 25
44 1158 286
44 3657 825
44 255 965
45 580 992
45 1266 307
45 1755 847
45 183 458
45 4978 857
45 1613 843
45 1617 690
45 4946 667
45 170 741
46 4246 692
46 2002 963
46 3472 895
46 3372 233
46 1071 208
46 2508 195
46 3833 431
46 3314 41
46 386 560
47 4615 964
47 4225 757
47 4206 392
47 4242 417
47 4472 233
47 4985 581
47 1630 971
47 3484 692
47 555 723
48 256 85
48 2064 629
48 4308 232
48 4709 510
48 4497 776
48 3884 991
48 4930 442
48 2902 215
48 748 549
49 993 227
49 1305 805
49 2650 437
49 846 83
49 4902 357
49 4006 13
49 419 107
49 4469 353
49 162 948
50 3533 389
50 3386 375
50 2497 651
50 3819 346
50 2324 952
50 2085 917
50 3749 510
50 3907 510
50 994 41
51 2980 759
51 343 135
51 2798 18
51 3917 892
51 2749 714
51 79 558
51 4931 965
51 3231 946
51 54 503
52 929 989
52 1086 22
52 2786 160
52 3938 528
52 1835 368
52 797 525
52 4211 272
52 1161 578
52 1566 98
53 2364 40
53 4996 293
53 4620 837
53 4516 343
53 37 336
53 2965 568
53 3916 343
53 3264 785
53 119 656
54 355 269
54 4102 432
54 51 503
54 3414 144
54 1970 389
54 1165 257
54 1584 507
54 663 266
54 94 279
55 1486 618
55 4188 327
55 24 456
55 3508 124
55 452 821
55 130 120
55 603 547
55 4856 830
55 986 748
56 1183 228
56 1751 558
56 3117 761
56 1244 201
56 1781 500
56 666 725
56 3175 997
56 1091 43
56 1718 516
57 3033 150
57 1368 128
57 2049 631
57 935 689
57 519 952
57 4668 131
57 2287 528
57 1697 989
57 845 638
58 776 504
58 3926 387
58 3597 568
58 702 215
58 1575 993
58 2021 463
58 3153 669
58 4828 28
58 2244 12
59 3323 56
59 2280 797
59 4775 135
59 1330 390
59 2561 907
59 888 731
59 3183 314
59 526 415
59 660 62
60 2637 155
60 2910 324
60 692 551
60 1235 942
60 4720 718
60 2069 365
60 1108 975
60 3866 859
60 158 927
61 630 980
61 2659 606
61 1031 552
61 1430 198
61 503 390
61 1821 325
61 3102 427
61 4578 116
61 1255 698
62 4515 402
62 123 495
62 3273 597
62 4326 860
62 4991 672
62 156 635
62 1396 278
62 13 238
62 388 523
63 4687 897
63 3868 705
63 2024 974
63 2134 740
63 2554 579
63 4870 393
63 3238 856
63 472 287
63 323 12
64 615 959
64 2352 745
64 37 545
64 259 787
64 368 229
64 1793 254
64 1725 536
64 3114 588
64 1044 327
65 4005 940
65 3989 636
65 26 365
65 2871 689
65 3606 607
65 3786 471
65 2120 367
65 3820 339
65 702 997
66 173 384
66 3685 823
66 3582 239
66 1331 757
66 3304 613
66 2424 406
66 3850 720
66 4336 650
66 2847 997
67 3921 278
67 408 110
67 1538 232
67 3820 187
67 2352 620
67 4746 786
67 4298 54
67 3569 456
67 93 716
68 4069 607
68 4859 444
68 1994 266
68 4256 995
68 3856 564
68 2313 432
68 379 348
68 2628 79
68 216 506
69 2218 611
69 3979 280
69 1194 274
69 2927 834
69 649 105
69 502 436
69 3318 299
69 515 793
69 222 119
70 1917 917
70 4669 699
70 2569 272
70 2486 116
70 580 522
70 1121 436
70 1111 427
70 4390 348
70 1214 867
71 3296 988
71 4901 931
71 3450 700
71 1459 251
71 1696 896
71 3862 935
71 1841 211
71 4283 100
71 1155 365
72 708 920
72 4680 181
72 40 688
72 403 720
72 4675 623
72 1809 608
72 740 396
72 3153 931
72 109 282
73 4391 408
73 1952 119
73 3947 134
73 630 12
73 2656 177
73 442 928
73 4410 878
73 99 232
73 599 54
74 4413 343
74 2333 841
74 422 143
74 4954 855
74 1035 757
74 3776 783
74 634 361
74 2806 842
74 1164 370
75 1902 188
75 4346 380
75 4249 979
75 1849 804
75 1695 789
75 917 346
75 1436 133
75 707 941
75 1133 699
76 2030 357
76 939 634
76 4638 245
76 192 753
76 4094 442
76 4915 656
76 4789 571
76 1502 589
76 1635 596
77 4835 697
77 1469 38
77 4365 43
77 2492 121
77 2158 863
77 1658 314
77 1263 349
77 4098 685
77 1033 719
78 3760 49
78 644 223
78 2562 790
78 4949 987
78 1559 837
78 2144 160
78 858 742
78 1596 140
78 447 249
79 3339 730
79 1904 244
79 51 558
79 3977 877
79 817 226
79 4082 765
79 4588 712
79 299 645
79 477 56
80 3995 461
80 1971 336
80 4796 661
80 214 818
80 1311 29
80 2002 668
80 676 991
80 573 669
80 915 801
81 1658 819
81 3227 284
81 308 528
81 1135 845
81 1115 443
81 591 238
81 4144 982
81 3305 934
81 471 115
82 2130 25
82 2569 724
82 4470 269
82 3513 932
82 2412 32
82 2070 831
82 1285 194
82 3288 288
82 2332 589
83 420 592
83 2377 897
83 4957 606
83 1587 452
83 3901 51
83 3245 561
83 3058 709
83 2764 338
83 259 769
84 3017 849
84 2821 359
84 25 816
84 3807 748
84 730 37
84 4250 437
84 2066 206
84 816 162
84 348 626
85 3487 933
85 4322 351
85 1354 491
85 3454 15
85 321 259
85 2276 942
85 3407 40
85 3510 76
85 96 290
86 170 182
86 4421 918
86 756 311
86 2342 436
86 2752 899
86 689 629
86 1164 799
86 1944 457
86 310 394
87 1506 591
87 1762 78
87 4310 526
87 3444 69
87 3955 200
87 2204 419
87 4847 152
87 651 303
87 863 682
88 3965 810
88 948 906
88 3749 185
88 3148 724
88 3140 106
88 4462 756
88 1114 886
88 413 885
88 185 368
89 540 599
89 1025 299
89 3261 945
89 1641 444
89 3300 359
89 2668 517
89 2480 253
89 3983 75
89 358 704
90 474 357
90 3900 634
90 1721 735
90 4447 593
90 3194 845
90 791 746
90 726 76
90 1801 704
90 800 893
91 2838 320
91 508 127
91 18 288
91 3299 728
91 465 517
91 4417 118
91 3277 865
91 3329 384
91 288 430
92 3338 984
92 4231 560
92 1156 274
92 2556 668
92 588 554
92 1286 826
92 2821 301
92 2108 49
92 3408 945
93 4662 505
93 1234 71
93 3630 906
93 67 716
93 1299 382
93 4709 67
93 1010 423
93 713 12
93 262 114
94 346 75
94 1693 260
94 3771 345
94 54 279
94 1862 641
94 4667 455
94 2714 854
94 1840 633
94 165 844
95 3119 178
95 2337 37
95 2256 971
95 4223 495
95 3836 956
95 3695 623
95 4336 365
95 1884 980
95 665 383
96 4064 30
96 4780 572
96 906 588
96 85 290
96 2303 770
96 4740 879
96 2277 871
96 4471 783
96 270 309
97 2924 484
97 4112 370
97 878 278
97 2155 885
97 4062 819
97 1892 997
97 4823 444
97 2745 528
97 2566 261
98 4794 988
98 798 483
98 3796 441
98 2474 728
98 1553 947
98 1469 479
98 5 692
98 724 483
98 991 754
99 3960 900
99 2614 217
99 73 232
99 2349 519
99 4731 565
99 4311 455
99 115 368
99 1041 54
99 1639 82
100 2348 562
100 4574 42
100 3779 322
100 3966 239
100 2770 130
100 3135 225
100 3798 541
100 1010 267
100 271 886
101 2022 424
101 3945 136
101 2765 920
101 3332 444
101 2723 216
101 2137 625
101 1994 64
101 1612 987
101 1181 696
102 4286 813
102 3449 833
102 462 469
102 3628 905
102 2461 110
102 4196 548
102 2473 758
102 3260 678
102 1646 195
103 3230 568
103 4106 977
103 3301 919
103 3461 473
103 1029 495
103 1074 195
103 3383 411
103 730 749
103 664 467
104 2153 567
104 1345 916
104 4093 702
104 902 253
104 3703 922
104 514 323
104 1138 618
104 1091 163
104 1613 491
105 3149 694
105 1791 592
105 161 122
105 4837 609
105 4798 947
105 4227 695
105 2194 125
105 1549 792
105 370 777
106 501 419
106 2639 509
106 3508 887
106 4719 439
106 3378 554
106 4346 383
106 4665 497
106 1260 480
106 568 228
107 1865 160
107 3839 710
107 463 804
107 3882 276
107 2265 957
107 198 139
107 1609 600
107 1410 364
107 533 27
108 4861 47
108 519 935
108 833 962
108 857 880
108 4675 684
108 304 634
108 2730 126
108 2776 804
108 1839 615
109 665 622
109 582 589
109 3173 719
109 1281 394
109 72 282
109 2556 102
109 3368 604
109 3486 965
109 1555 948
110 2666 540
110 3057 611
110 2761 267
110 4409 54
110 1420 780
110 3480 349
110 2805 925
110 2982 765
110 113 861
111 4882 106
111 891 173
111 43 704
111 4444 837
111 2013 646
111 4659 409
111 983 570
111 3260 104
111 546 648
112 4027 202
112 1359 263
112 2021 280
112 2506 764
112 217 398
112 3717 679
112 2857 343
112 3736 404
112 1722 188
113 25 299
113 4649 963
113 3551 739
113 4434 263
113 110 861
113 4069 253
113 1069 263
113 4081 440
113 844 272
114 3553 43
114 2132 748
114 3388 510
114 4220 294
114 4274 903
114 2985 501
114 2162 702
114 3574 493
114 1521 629
115 2929 963
115 3693 260
115 99 368
115 2715 100
115 2431 869
115 119 575
115 539 288
115 2672 392
115 1402 613
116 1798 837
116 2570 863
116 4754 337
116 3561 196
116 2224 815
116 3685 659
116 4061 294
116 1395 561
116 709 171
117 3559 877
117 1409 321
117 2794 707
117 4815 436
117 4666 584
117 2619 463
117 2057 643
117 1880 237
117 334 649
118 698 729
118 1405 911
118 3607 924
118 2004 251
118 3371 530
118 4116 221
118 159 823
118 3298 384
118 1804 564
119 438 728
119 3719 626
119 115 575
119 9 794
119 1390 829
119 1758 148
119 53 656
119 1156 790
119 1517 140
120 3561 574
120 3400 300
120 328 53
120 4546 166
120 411 439
120 983 996
120 2440 310
120 640 883
120 637 830
121 3360 787
121 4910 968
121 3734 599
121 3173 653
121 4839 216
121 4582 163
121 3418 58
121 2822 569
121 1457 395
122 2051 846
122 1226 570
122 11 503
122 3943 735
122 482 31
122 2634 187
122 2270 366
122 1460 48
122 291 989
123 62 495
123 2302 301
123 1485 141
123 1321 408
123 3383 431
123 1071 930
123 3675 640
123 4022 776
123 3194 79
124 2593 798
124 1780 584
124 3927 994
124 3000 382
124 3192 823
124 3502 919
124 401 126
124 970 420
124 2897 270
125 904 465
125 681 916
125 3893 645
125 4395 680
125 2134 930
125 1545 743
125 4648 177
125 247 449
125 960 900
126 3223 776
126 256 512
126 2530 377
126 1498 564
126 1912 428
126 4716 799
126 4121 736
126 4533 932
126 1075 554
127 3289 542
127 2452 431
127 4888 68
127 3219 351
127 1830 449
127 3874 269
127 4142 827
127 940 41
127 1537 215
128 1529 251
128 2547 667
128 10 196
128 474 82
128 2598 243
128 3054 392
128 4502 315
128 512 529
128 249 53
129 2829 772
129 3525 880
129 1786 713
129 4222 676
129 4613 315
129 1919 107
129 3359 907
129 3532 564
129 1328 734
130 3780 380
130 4572 578
130 55 120
130 3446 286
130 2116 956
130 3787 42
130 1939 953
130 236 486
130 219 39
131 1652 300
131 3461 281
131 3563 315
131 3884 273
131 676 869
131 3550 403
131 2088 915
131 4963 813
131 2322 583
132 1436 121
132 316 210
132 4539 563
132 1004 938
132 1424 832
132 4615 293
132 3642 48
132 3020 813
132 544 549
133 4948 59
133 200 868
133 1731 114
133 3365 723
133 2884 387
133 1080 559
133 2785 395
133 4413 336
133 2564 183
134 2763 402
134 2818 103
134 1052 346
134 2352 129
134 4648 312
134 2152 265
134 4592 996
134 3347 994
134 437 697
135 2369 353
135 488 242
135 1572 984
135 3674 168
135 1021 846
135 2321 494
135 4851 294
135 2772 954
135 541 329
136 4053 537
136 721 318
136 1990 884
136 532 309
136 1518 750
136 4586 479
136 610 832
136 4764 762
136 2297 459
137 2875 267
137 664 708
137 1954 477
137 2147 999
137 2774 689
137 3913 246
137 3453 746
137 910 172
137 1377 465
138 1340 282
138 1948 825
138 631 844
138 4929 489
138 1619 809
138 918 745
138 2903 892
138 4734 908
138 288 999
139 720 306
139 3840 449
139 4097 626
139 4693 675
139 3960 922
139 1314 69
139 1371 922
139 162 809
139 331 275
140 2356 221
140 2750 836
140 304 527
140 4840 751
140 4364 918
140 2286 802
140 331 984
140 3178 836
140 3775 883
141 4205 104
141 4966 930
141 1265 200
141 1909 431
141 1896 572
141 1292 671
141 2312 661
141 697 123
141 3411 840
142 4371 837
142 2102 615
142 440 249
142 4888 450
142 3174 709
142 3657 249
142 475 771
142 1289 446
142 507 11
143 3742 853
143 1519 889
143 597 849
143 1183 919
143 2139 996
143 4227 102
143 4806 281
143 275 746
143 250 758
144 3615 985
144 1776 898
144 2776 329
144 4044 509
144 3901 229
144 4062 40
144 4454 273
144 3853 108
144 544 345
145 220 764
145 740 70
145 350 206
145 2455 155
145 2357 284
145 3365 134
145 3669 775
145 231 433
145 297 991
146 455 164
146 2631 561
146 1610 274
146 1915 955
146 592 516
146 4468 857
146 1458 532
146 1158 761
146 1133 982
147 1040 630
147 1504 564
147 955 456
147 1050 167
147 1872 218
147 3034 169
147 2411 80
147 2100 851
147 912 60
148 3751 423
148 1574 296
148 1935 842
148 423 946
148 1362 495
148 467 385
148 2813 840
148 738 251
148 287 427
149 1871 35
149 1905 91
149 2273 456
149 4475 136
149 2771 932
149 439 676
149 3555 156
149 4132 575
149 1466 341
150 2421 40
150 1236 664
150 2742 566
150 1703 717
150 1709 464
150 2622 928
150 1970 19
150 1950 390
150 1974 304
151 3151 323
151 3544 359
151 1400 719
151 2654 731
151 1148 520
151 3968 381
151 2651 80
151 4853 891
151 1960 723
152 2327 945
152 30 33
152 1777 863
152 4146 336
152 4483 868
152 3462 320
152 3146 581
152 3727 538
152 620 846
153 4447 853
153 626 83
153 3022 71
153 4849 287
153 2095 807
153 3323 574
153 1918 378
153 4058 552
153 489 253
154 1799 207
154 4450 689
154 3423 746
154 4189 801
154 2818 377
154 2846 764
154 2036 204
154 1277 195
154 235 45
155 1429 173
155 3540 601
155 2973 468
155 1446 494
155 3958 10
155 2324 30
155 4224 957
155 1970 611
155 1883 934
156 3999 132
156 4483 49
156 62 635
156 1673 442
156 1164 235
156 324 426
156 3007 646
156 4597 126
156 833 306
157 2455 209
157 2552 155
157 1170 402
157 3939 84
157 4712 723
157 2359 202
157 197 339
157 4782 359
157 625 317
158 1250 380
158 4978 920
158 2800 647
158 3166 792
158 2069 368
158 3646 912
158 60 927
158 2034 568
158 1573 528
159 3229 854
159 3774 740
159 118 823
159 260 632
159 4148 876
159 2454 102
159 3164 661
159 3862 485
159 1067 973
160 1092 468
160 4615 102
160 2639 598
160 4429 481
160 912 61
160 3031 919
160 1266 579
160 783 707
160 187 445
161 1331 481
161 1647 305
161 105 122
161 2305 648
161 3173 534
161 4594 511
161 3972 380
161 806 612
161 1140 934
162 3890 60
162 4365 247
162 139 809
162 1688 1000
162 201 226
162 49 948
162 4116 65
162 467 89
162 1046 375
163 2699 592
163 643 277
163 20 857
163 3834 107
163 4454 389
163 871 316
163 1790 505
163 4666 810
163 765 105
164 3543 223
164 3776 89
164 4271 672
164 4479 275
164 623 484
164 2026 134
164 3403 792
164 1530 804
164 737 655
165 1277 461
165 4603 716
165 488 169
165 582 361
165 94 844
165 2149 538
165 2803 484
165 1806 430
165 658 958
166 3715 66
166 2218 343
166 22 841
166 3431 208
166 1092 640
166 2516 46
166 495 905
166 430 375
166 2876 831
167 3557 187
167 1882 44
167 581 382
167 397 371
167 4703 650
167 4493 188
167 240 891
167 2961 889
167 1187 542
168 4467 571
168 833 46
168 3220 923
168 1871 605
168 1318 132
168 4054 42
168 3281 942
168 2151 704
168 694 518
169 469 499
169 3513 936
169 27 824
169 407 412
169 2833 499
169 4156 917
169 2227 434
169 3371 137
169 1203 827
170 1584 438
170 86 182
170 45 741
170 4126 895
170 4304 177
170 870 734
170 2890 504
170 3022 265
170 349 670
171 32 373
171 2930 407
171 3513 585
171 785 134
171 3815 355
171 2754 794
171 1141 594
171 3335 267
171 4799 139
172 2981 821
172 1259 554
172 414 982
172 4940 371
172 3577 940
172 2966 156
172 2734 744
172 4510 545
172 951 212
173 1388 839
173 66 384
173 2808 772
173 2004 914
173 3524 403
173 1809 321
173 717 504
173 2306 541
173 608 466
174 1838 877
174 2877 881
174 4361 458
174 3199 376
174 3220 999
174 827 80
174 1726 284
174 3976 341
174 538 164
175 252 404
175 2720 373
175 1779 929
175 275 840
175 384 944
175 4252 531
175 2867 130
175 239 929
175 366 156
176 2164 805
176 1861 773
176 3984 560
176 1129 447
176 991 632
176 1934 850
176 4846 781
176 2205 599
176 1251 344
177 1382 241
177 1715 431
177 4369 795
177 4401 237
177 1500 578
177 2748 238
177 316 471
177 493 647
177 197 738
178 3179 911
178 605 464
178 510 398
178 241 599
178 998 559
178 2469 979
178 2526 244
178 2385 119
178 2058 377
179 965 860
179 2090 804
179 3383 403
179 220 892
179 803 130
179 2644 430
179 3158 105
179 3969 461
179 635 59
180 15 226
180 2644 998
180 419 172
180 638 648
180 1090 234
180 4137 516
180 873 409
180 2678 608
180 1144 786
181 2889 976
181 4476 387
181 1209 109
181 4555 22
181 1447 11
181 4954 156
181 2610 558
181 4409 524
181 1851 539
182 1385 504
182 4271 745
182 300 475
182 1286 592
182 448 79
182 817 712
182 3323 209
182 4304 811
182 960 428
183 2280 217
183 4457 779
183 45 458
183 2583 591
183 3715 523
183 4170 900
183 3029 894
183 4242 707
183 679 549
184 1813 898
184 2947 944
184 463 812
184 874 506
184 1868 58
184 3293 943
184 3246 210
184 4680 985
184 1441 381
185 2756 36
185 4965 313
185 4753 926
185 1138 782
185 2344 241
185 2023 934
185 1575 883
185 88 368
185 3369 694
186 3684 527
186 762 373
186 764 982
186 3033 995
186 4634 736
186 2727 258
186 665 356
186 3216 920
186 1381 656
187 3096 700
187 368 138
187 3435 286
187 160 445
187 2805 227
187 3915 746
187 1317 951
187 3126 257
187 2445 18
188 1073 110
188 2496 937
188 2215 977
188 307 233
188 2458 182
188 430 732
188 2354 796
188 4717 975
188 601 466
189 3640 539
189 776 460
189 3439 897
189 4787 24
189 3746 455
189 4339 647
189 2214 275
189 1564 216
189 577 830
190 1540 429
190 2500 887
190 2040 980
190 3927 112
190 1882 426
190 4719 590
190 4904 18
190 4237 729
190 1165 637
191 3913 510
191 1084 381
191 3123 873
191 3286 291
191 832 187
191 3815 146
191 3148 957
191 1077 794
191 790 529
192 2154 155
192 2800 264
192 76 753
192 4307 563
192 425 611
192 2616 470
192 4242 788
192 3817 717
192 3078 646
193 718 655
193 3937 954
193 714 326
193 1571 196
193 2498 13
193 1810 719
193 1539 331
193 2752 661
193 541 895
194 2849 33
194 783 378
194 1760 675
194 529 346
194 558 858
194 1879 961
194 569 182
194 4753 561
194 230 210
195 423 14
195 287 133
195 409 820
195 4332 548
195 4727 416
195 4169 444
195 198 865
195 3576 639
195 2362 557
196 2198 645
196 1455 919
196 1269 302
196 780 78
196 3021 364
196 335 704
196 1171 514
196 4410 317
196 432 851
197 4324 509
197 2645 620
197 157 339
197 4539 289
197 4713 491
197 177 738
197 2451 713
197 3185 18
197 1110 541
198 1380 628
198 4300 215
198 107 139
198 195 865
198 4290 112
198 1282 983
198 4702 626
198 1901 176
198 1743 687
199 672 115
199 4230 171
199 1877 140
199 14 36
199 3680 560
199 243 875
199 518 365
199 4878 772
199 1212 961
200 133 868
200 4692 835
200 3140 227
200 2567 418
200 2227 981
200 3669 228
200 2384 650
200 4163 891
200 244 98
201 3228 843
201 4159 355
201 162 226
201 4763 130
201 1483 298
201 4626 145
201 4094 478
201 4256 400
201 386 340
202 4012 244
202 4957 651
202 1861 943
202 3493 832
202 1949 683
202 3516 673
202 1640 859
202 298 452
202 2581 758
203 4724 20
203 4078 43
203 860 77
203 1006 368
203 3552 71
203 1381 522
203 1414 238
203 4509 772
203 1142 641
204 4929 247
204 1352 887
204 1959 856
204 3983 458
204 3339 651
204 1511 775
204 2525 746
204 2303 357
204 682 148
205 3873 157
205 2107 39
205 3068 792
205 4003 819
205 3825 389
205 1617 341
205 3175 639
205 1916 219
205 889 962
206 2416 898
206 2882 770
206 2363 186
206 792 599
206 790 320
206 3024 409
206 3490 693
206 1504 446
206 756 829
207 382 663
207 1909 83
207 1596 652
207 2027 874
207 720 294
207 1297 762
207 2851 720
207 4846 151
207 227 203
208 801 473
208 871 272
208 32 733
208 2302 788
208 4063 501
208 436 651
208 3553 74
208 625 857
208 2474 655
209 3838 548
209 1046 659
209 2925 187
209 3700 449
209 1866 290
209 659 390
209 4016 943
209 4087 415
209 1600 986
210 3293 491
210 2728 962
210 4078 376
210 4427 516
210 3593 722
210 3376 655
210 304 280
210 1252 815
210 972 419
211 2561 616
211 1513 340
211 3856 338
211 1695 427
211 836 238
211 4456 11
211 1436 398
211 1060 470
211 1121 600
212 3728 970
212 608 560
212 1695 59
212 4375 350
212 1676 359
212 4456 809
212 4619 923
212 2478 800
212 3439 778
213 1169 659
213 4242 513
213 2511 27
213 4353 976
213 4233 365
213 3531 536
213 4994 723
213 1847 41
213 469 263
214 1489 629
214 3 295
214 80 818
214 1599 652
214 941 835
214 808 430
214 4040 664
214 1422 100
214 556 153
215 2034 77
215 3835 682
215 916 941
215 3226 759
215 1553 643
215 605 19
215 3760 272
215 2586 364
215 1758 156
216 3420 334
216 3025 639
216 2281 792
216 68 506
216 2609 881
216 3740 226
216 2242 126
216 2109 893
216 627 186
217 4253 889
217 811 993
217 112 398
217 4725 386
217 2885 201
217 3122 270
217 4881 54
217 3754 208
217 418 130
218 4281 616
218 3108 380
218 759 427
218 2302 431
218 687 229
218 831 931
218 525 877
218 2793 250
218 781 92
219 1621 956
219 2802 964
219 274 986
219 3356 26
219 1208 980
219 704 549
219 130 39
219 287 141
219 1623 872
220 2704 474
220 145 764
220 179 892
220 1895 443
220 3672 458
220 3796 549
220 1232 706
220 435 913
220 490 81
221 4828 366
221 957 462
221 2270 349
221 2298 766
221 2097 662
221 2562 470
221 4765 962
221 2994 501
221 506 158
222 4343 347
222 1966 765
222 4553 135
222 69 119
222 1572 299
222 3387 546
222 4565 315
222 1618 768
222 4178 367
223 4396 46
223 2147 960
223 3407 413
223 3365 365
223 1320 229
223 875 713
223 1273 356
223 4392 315
223 889 763
224 3430 858
224 254 168
224 2346 588
224 2314 388
224 2492 699
224 1583 526
224 2212 305
224 3651 445
224 2244 770
225 1136 619
225 1728 24
225 3201 198
225 642 961
225 21 437
225 2353 212
225 4024 982
225 4417 895
225 2296 234
226 2808 706
226 4118 822
226 868 782
226 2987 246
226 3463 31
226 3213 92
226 3387 273
226 4271 627
226 2221 986
227 1960 151
227 415 894
227 2185 295
227 4274 733
227 207 203
227 4532 131
227 2665 626
227 2524 832
227 635 909
228 4559 991
228 4014 605
228 3783 235
228 2464 318
228 1945 80
228 2205 886
228 3522 235
228 1304 927
228 2051 175
229 2852 650
229 1160 512
229 273 99
229 497 803
229 1393 947
229 2241 271
229 3323 520
229 678 768
229 474 416
230 4802 782
230 1414 280
230 2141 117
230 3288 51
230 1733 918
230 194 210
230 3391 386
230 1025 828
