

start: Graph Generation
26 189 462
27 4720 850
27 4756 985
27 1400 359
27 3892 604
27 1886 274
27 1656 267
27 3909 504
27 1761 61
27 806 891
28 2256 982
28 2770 860
28 3394 877
28 1911 243
28 2257 22
28 4393 698
28 1792 615
28 2612 28
28 75 909
29 2953 451
29 3103 330
29 1183 169
29 559 229
29 2663 537
29 3616 147
29 4674 567
29 3616 20
29 247 383
30 3166 946
30 803 880
30 2493 702
30 987 508
30 2058 628
30 1401 203
30 4365 805
30 4416 428
30 61 15
31 2278 277
31 633 819
31 4116 697
31 4284 349
31 3569 699
31 4894 185
31 3908 652
31 4667 968
31 751 295
32 3607 706
32 4148 270
32 2754 194
32 3335 20
32 2141 793
32 337 530
32 4925 244
32 1033 168
32 977 705
33 2243 266
33 2655 350
33 422 64
33 138 836
33 4799 734
33 4110 101
33 4712 325
33 3878 678
33 427 943
34 2836 555
34 3699 414
34 1639 275
34 734 818
34 1927 256
34 3468 51
34 3458 139
34 1456 28
34 1349 414
35 1755 955
35 3885 750
35 3158 592
35 117 633
35 1067 594
35 678 57
35 3027 961
35 756 629
35 182 634
36 3415 471
36 692 199
36 2094 157
36 1880 960
36 1450 904
36 1094 677
36 1767 567
36 3934 922
36 789 540
37 3243 472
37 4097 760
37 404 310
37 4740 607
37 2492 334
37 2655 513
37 3927 357
37 2542 612
37 747 683
38 741 830
38 120 849
38 2364 300
38 1196 316
38 47 908
38 229 781
38 121 356
38 815 879
38 442 440
39 3643 274
39 4750 55
39 3329 391
39 104 448
39 3983 425
39 1681 503
39 4356 597
39 3247 580
39 2322 743
40 2597 790
40 1319 553
40 3966 204
40 200 784
40 2727 697
40 2885 438
40 2312 523
40 3183 716
40 1043 87
41 1512 138
41 2124 349
41 87 156
41 3554 954
41 1870 184
41 3129 751
41 3979 803
41 1644 459
41 1185 32
42 1276 873
42 1106 320
42 3622 36
42 2347 889
42 1095 531
42 3880 491
42 549 29
42 4305 222
42 49 815
43 3215 561
43 1120 967
43 3173 606
43 4716 180
43 3973 809
43 1898 27
43 2660 330
43 619 925
43 1742 923
44 1630 971
44 4451 592
44 4818 227
44 2430 15
44 4683 810
44 3108 715
44 3749 416
44 3985 875
44 1319 176
45 3619 803
45 2428 534
45 3750 540
45 1255 608
45 3295 576
45 3924 221
45 452 885
45 1007 300
45 2244 878
46 4721 572
46 4172 408
46 4240 225
46 4835 125
46 3354 703
46 483 517
46 1904 661
46 4670 940
46 523 163
47 2843 972
47 4595 346
47 38 908
47 3337 976
47 1242 723
47 4583 727
47 4631 744
47 4441 431
47 174 995
48 1338 327
48 3955 317
48 3982 763
48 4148 118
48 1906 178
48 600 834
48 375 633
48 815 723
48 400 81
49 4475 316
49 2500 538
49 4442 71
49 2014 266
49 42 815
49 4188 568
49 1854 335
49 192 408
49 192 858
50 3876 116
50 1156 273
50 960 351
50 4672 644
50 809 860
50 2827 905
50 4552 540
50 399 73
50 1658 583
51 2326 402
51 1959 288
51 2925 485
51 721 645
51 3540 424
51 4860 334
51 4759 731
51 4257 532
51 402 24
52 2028 65
52 168 182
52 3493 455
52 2215 298
52 2319 581
52 4793 305
52 3531 768
52 219 15
52 530 161
53 1353 228
53 1107 75
53 1280 951
53 481 717
53 2724 402
53 4992 666
53 4580 156
53 299 931
53 2106 729
54 61 672
54 621 828
54 1302 147
54 2452 993
54 3382 793
54 2212 881
54 151 562
54 3571 964
54 3584 131
55 2806 826
55 2964 740
55 3183 812
55 2098 532
55 531 153
55 2403 675
55 4417 394
55 1697 61
55 1985 477
56 3763 116
56 3281 959
56 1465 119
56 4140 609
56 1455 497
56 515 772
56 2299 273
56 3816 448
56 2236 551
57 4478 691
57 3619 524
57 1025 236
57 257 249
57 1804 965
57 1347 398
57 4894 939
57 3050 825
57 1995 816
58 848 587
58 2864 705
58 3463 403
58 4937 654
58 4687 828
58 1371 51
58 1024 369
58 4899 670
58 1141 624
59 2581 454
59 2801 339
59 2651 659
59 1586 436
59 4730 153
59 3332 455
59 4131 201
59 3280 635
59 315 441
60 1770 917
60 4362 832
60 3767 374
60 3623 411
60 773 889
60 1787 862
60 3475 202
60 4818 25
60 342 321
61 388 905
61 54 672
61 1060 167
61 2016 435
61 4402 186
61 913 329
61 30 15
61 4705 234
61 754 105
62 2121 963
62 821 889
62 4250 629
62 3216 527
62 2976 319
62 2017 923
62 3824 130
62 4457 985
62 626 930
63 1279 953
63 2462 98
63 2310 36
63 182 246
63 670 830
63 1649 718
63 2540 788
63 1515 928
63 1857 608
64 2502 438
64 1312 272
64 3281 716
64 1697 276
64 1276 11
64 772 816
64 790 125
64 1608 865
64 305 710
65 1486 568
65 1314 636
65 3185 440
65 4563 116
65 4262 67
65 2955 568
65 262 883
65 3707 260
65 793 746
66 2850 761
66 2910 743
66 839 535
66 363 645
66 1722 66
66 1671 754
66 4304 297
66 1015 440
66 2903 328
67 2298 919
67 427 567
67 1120 988
67 3808 865
67 3476 66
67 3378 14
67 4039 986
67 1371 56
67 2573 422
68 1164 102
68 4869 590
68 3310 157
68 1223 83
68 3812 366
68 2205 220
68 2987 769
68 4380 681
68 422 134
69 1029 896
69 3935 756
69 4444 374
69 2413 76
69 2121 922
69 2029 428
69 2916 230
69 4205 489
69 83 653
70 1042 453
70 3506 341
70 2603 960
70 754 252
70 3225 81
70 1292 934
70 2800 850
70 1457 204
70 145 201
71 604 679
71 3338 382
71 146 809
71 3965 574
71 2580 685
71 543 872
71 2098 156
71 4825 188
71 1050 314
72 116 868
72 1716 242
72 4085 390
72 1514 454
72 393 315
72 1094 366
72 1003 894
72 2339 687
72 158 342
73 935 939
73 1616 877
73 1674 896
73 2112 139
73 3848 574
73 3788 898
73 4933 685
73 4829 429
73 125 886
74 4243 842
74 3437 203
74 2448 194
74 2238 887
74 1030 706
74 1467 877
74 1618 618
74 4818 174
74 545 443
75 1393 664
75 1650 654
75 1401 732
75 2708 665
75 1814 606
75 4333 537
75 28 909
75 4312 194
75 1839 931
76 1577 161
76 419 476
76 1364 416
76 4219 333
76 2202 31
76 1511 460
76 2122 51
76 547 25
76 820 343
77 1090 803
77 3234 32
77 2161 879
77 2320 258
77 4049 691
77 2140 888
77 752 890
77 4204 986
77 2173 121
78 1067 628
78 1064 659
78 1245 841
78 2403 465
78 1332 604
78 1498 700
78 2516 209
78 3047 579
78 455 369
79 153 43
79 1359 592
79 2467 253
79 719 383
79 4657 843
79 442 457
79 2333 237
79 3300 164
79 292 10
80 521 779
80 3224 624
80 1250 595
80 3182 287
80 2990 542
80 2269 970
80 3624 210
80 1858 600
80 387 941
81 3493 586
81 1927 854
81 441 30
81 1707 292
81 424 268
81 378 396
81 4310 836
81 182 743
81 1602 255
82 3869 197
82 4222 577
82 1416 114
82 3488 345
82 1088 894
82 1481 728
82 4929 958
82 2042 441
82 662 65
83 2227 568
83 3639 297
83 1102 746
83 3505 818
83 1686 781
83 2384 696
83 69 653
83 1434 967
83 1738 460
84 3532 80
84 3093 456
84 18 514
84 195 785
84 4734 891
84 4258 79
84 2526 766
84 1889 300
84 545 919
85 3599 691
85 2939 143
85 773 515
85 4151 26
85 1666 619
85 4618 715
85 3350 941
85 721 406
85 504 907
86 4908 713
86 4866 504
86 1795 352
86 2215 644
86 884 456
86 972 963
86 4127 676
86 4128 722
86 1082 42
87 511 71
87 3545 696
87 41 156
87 4726 836
87 126 146
87 1762 912
87 4616 650
87 2695 567
87 1025 471
88 4493 961
88 1510 809
88 1138 605
88 4197 117
88 770 181
88 2825 717
88 751 283
88 248 701
88 559 364
89 814 336
89 2067 148
89 2853 575
89 1601 160
89 4800 515
89 2694 232
89 2291 339
89 15 443
89 338 65
90 4474 371
90 691 104
90 2374 137
90 2134 850
90 4309 248
90 2106 911
90 539 539
90 3904 631
90 102 993
91 2265 888
91 2751 285
91 200 543
91 503 234
91 4051 874
91 268 680
91 4585 549
91 3431 924
91 3279 569
92 1341 396
92 1363 202
92 1650 134
92 4662 237
92 1247 681
92 2708 407
92 2804 493
92 1960 63
92 1515 138
93 2079 449
93 4990 688
93 1021 610
93 262 574
93 1720 460
93 571 795
93 3597 19
93 4221 288
93 486 157
94 1960 889
94 4776 308
94 3175 890
94 2253 801
94 411 266
94 3494 439
94 4512 347
94 2352 321
94 227 170
95 2621 633
95 2494 342
95 4182 283
95 730 304
95 2604 443
95 1801 498
95 3106 791
95 1534 137
95 260 809
96 1798 299
96 4632 108
96 282 213
96 3096 712
96 4529 366
96 4228 574
96 4508 895
96 1813 631
96 1903 647
97 3384 777
97 347 484
97 4868 44
97 3330 18
97 4812 673
97 2840 346
97 3444 516
97 3682 712
97 645 962
98 2183 979
98 2768 307
98 3962 466
98 1022 939
98 1599 687
98 3244 444
98 2364 936
98 2110 58
98 1071 569
99 3226 52
99 537 896
99 6 561
99 947 25
99 522 412
99 2135 83
99 769 184
99 2471 765
99 1975 794
100 3867 70
100 252 504
100 13 476
100 3849 879
100 2277 271
100 1583 688
100 1043 813
100 4144 598
100 457 814
101 1736 845
101 4601 161
101 3962 347
101 3676 764
101 327 120
101 3543 873
101 4282 469
101 1477 206
101 1580 509
102 1908 256
102 4986 335
102 2117 825
102 691 77
102 90 993
102 2419 457
102 3390 567
102 574 805
102 1011 211
103 4805 302
103 4676 813
103 2615 199
103 4329 748
103 403 113
103 3426 699
103 1918 566
103 1569 177
103 136 374
104 4686 471
104 1739 162
104 39 448
104 3139 630
104 1032 781
104 2715 420
104 352 520
104 2210 64
104 166 722
105 4866 260
105 579 784
105 434 611
105 204 307
105 2563 281
105 3175 863
105 1963 639
105 4347 567
105 769 345
106 1365 340
106 3505 800
106 798 1000
106 2467 668
106 4112 589
106 1323 160
106 4332 899
106 3495 275
106 668 1000
107 2182 246
107 4126 354
107 4585 816
107 574 135
107 1040 398
107 3681 391
107 1434 704
107 2029 536
107 319 350
108 484 298
108 4309 563
108 3828 499
108 1187 529
108 2344 396
108 4785 983
108 281 703
108 2364 561
108 184 268
109 1603 197
109 129 16
109 2987 352
109 2776 986
109 851 439
109 4032 868
109 2478 882
109 1722 580
110 4269 56
110 3335 998
110 3740 128
110 1343 748
110 637 126
110 1872 743
110 1278 618
110 2958 222
110 890 827
111 2970 733
111 4873 175
111 3590 826
111 3113 867
111 4993 323
111 965 757
111 3218 607
111 1648 854
111 1504 755
112 2762 94
112 830 501
112 5 921
112 9 470
112 4502 290
112 1636 191
112 2356 569
112 2976 767
112 1127 949
113 4963 952
113 401 866
113 1899 77
113 1124 536
113 4427 445
113 1827 550
113 3725 625
113 1479 330
113 367 141
114 2989 849
114 3439 575
114 1989 371
114 1369 386
114 2154 255
114 4397 338
114 3653 497
114 2184 819
114 499 355
115 1209 368
115 4419 909
115 3243 97
115 728 61
115 545 724
115 3351 909
115 3666 648
115 2564 79
115 446 440
116 3838 951
116 72 868
116 3227 534
116 3181 740
116 2509 462
116 1493 117
116 3833 649
116 1505 419
116 997 103
117 4847 535
117 2136 511
117 35 633
117 2447 423
117 2491 471
117 1658 493
117 1957 112
117 1196 236
117 1588 415
118 437 134
118 1281 555
118 3202 651
118 4091 450
118 534 219
118 1026 940
118 3552 649
118 190 375
118 767 780
119 3364 142
119 2709 896
119 10 438
119 3908 621
119 2742 394
119 4898 128
119 3260 167
119 264 405
119 502 995
120 38 849
120 4326 807
120 3655 753
120 4509 438
120 1483 625
120 1563 762
120 500 172
120 769 748
120 1214 330
121 4128 674
121 3806 983
121 38 356
121 2668 439
121 3698 178
121 2102 192
121 2001 841
121 333 151
121 1360 597
122 3470 135
122 434 441
122 1340 331
122 1307 604
122 2352 46
122 343 977
122 4328 289
122 3073 776
122 379 141
123 3772 362
123 1734 19
123 4308 912
123 1652 725
123 3585 667
123 3338 554
123 3093 969
123 2007 318
123 1662 882
124 2871 694
124 4679 569
124 3753 830
124 391 901
124 4103 996
124 3013 547
124 1500 55
124 4383 766
124 2102 701
125 3253 989
125 1261 541
125 1590 849
125 2819 469
125 73 886
125 1105 844
125 1798 582
125 2954 939
125 390 856
126 1722 661
126 1791 326
126 87 146
126 1259 925
126 1088 131
126 3647 421
126 3845 976
126 4906 408
126 566 847
127 4140 378
127 4963 738
127 4504 858
127 2661 396
127 2155 198
127 3188 22
127 4364 938
127 3966 642
127 1365 731
128 2855 992
128 1910 186
128 2045 989
128 776 588
128 4770 324
128 3609 348
128 4308 877
128 365 691
128 2617 845
129 109 16
129 4864 383
129 1922 111
129 4840 384
129 4113 821
129 2705 953
129 1458 654
129 2485 550
129 1770 968
130 2216 647
130 1480 111
130 6 686
130 3582 204
130 2852 273
130 3152 892
130 2830 15
130 3559 900
130 140 427
131 896 259
131 4166 639
131 1049 660
131 2530 232
131 2402 891
131 875 216
131 3583 522
131 3128 161
131 566 780
132 292 351
132 4294 905
132 1267 393
132 2224 155
132 2208 127
132 3392 108
132 3644 587
132 4419 697
132 252 375
133 2002 119
133 1518 163
133 1269 902
133 1016 701
133 470 938
133 4055 970
133 4253 239
133 2526 19
133 2651 724
134 2462 167
134 2724 774
134 1125 715
134 771 179
134 3900 10
134 2185 600
134 3841 248
134 1841 154
134 524 159
135 4997 840
135 4989 754
135 4440 22
135 4796 969
135 3557 492
135 2282 865
135 3136 723
135 1627 247
135 2158 689
136 1332 95
136 1631 924
136 574 113
136 1474 672
136 3616 354
136 4183 931
136 103 374
136 2151 764
136 471 527
137 3710 742
137 3154 363
137 1554 899
137 520 704
137 3743 578
137 4146 449
137 295 47
137 3969 136
137 181 339
138 2888 103
138 667 767
138 33 836
138 4508 552
138 2250 35
138 2600 871
138 3686 259
138 352 417
138 335 375
139 3478 413
139 2940 942
139 4424 222
139 4745 141
139 2190 448
139 4879 428
139 2581 727
139 1840 430
139 491 413
140 478 553
140 429 583
140 4109 917
140 2209 363
140 2631 287
140 4606 951
140 130 427
140 2484 571
140 142 681
141 4697 781
141 2447 821
141 3990 383
141 2905 527
141 1860 451
141 1328 705
141 4141 751
141 2160 195
141 349 989
142 949 623
142 4738 745
142 4318 677
142 1424 12
142 140 681
142 925 645
142 600 771
142 1355 28
142 365 838
143 4510 870
143 4532 759
143 661 434
143 3071 823
143 3297 256
143 4520 250
143 3341 771
143 1313 261
143 2407 535
144 4338 792
144 858 209
144 2031 648
144 2834 821
144 1415 269
144 2500 64
144 4735 96
144 334 809
144 568 526
145 146 918
145 1516 474
145 3537 437
145 1825 311
145 4390 398
145 70 201
145 4140 767
145 2191 619
145 165 556
146 3549 893
146 145 918
146 71 809
146 1399 875
146 1074 119
146 485 104
146 1291 803
146 2730 795
146 690 86
147 4958 772
147 2796 76
147 3685 609
147 1821 106
147 1228 469
147 2810 667
147 4132 896
147 4170 667
147 508 524
148 427 14
148 4623 517
148 1834 769
148 4135 995
148 1312 354
148 2748 973
148 3414 251
148 1563 300
148 882 28
149 4320 405
149 4224 602
149 1588 438
149 3225 199
149 4561 83
149 4706 331
149 1451 517
149 2132 813
149 433 85
150 4705 800
150 4848 349
150 784 87
150 1943 199
150 2639 573
150 2222 648
150 1023 389
150 4079 770
150 610 903
151 2760 404
151 4832 636
151 54 562
151 3686 349
151 2188 643
151 3675 536
151 4290 419
151 2149 796
151 1572 373
152 3687 896
152 4696 146
152 844 673
152 1172 70
152 2658 550
152 4778 421
152 3004 30
152 1082 311
152 185 948
153 715 94
153 79 43
153 3179 419
153 2409 544
153 4543 162
153 813 646
153 3469 602
153 1799 143
153 3744 809
154 2671 89
154 3111 860
154 2949 53
154 2109 647
154 4792 633
154 2455 538
154 2318 311
154 3888 769
154 2415 636
155 3393 434
155 4763 995
155 2600 644
155 1115 629
155 578 156
155 1900 352
155 2267 751
155 1860 569
155 414 120
156 3878 353
156 4029 113
156 443 286
156 431 303
156 3522 667
156 2270 70
156 1758 574
156 1411 118
156 457 148
157 495 262
157 1306 998
157 1339 617
157 3536 449
157 195 192
157 1334 194
157 2439 397
157 1101 437
157 1176 316
158 739 686
158 1928 665
158 996 221
158 4476 55
158 13 143
158 72 342
158 1711 296
158 3422 245
158 1477 489
159 3861 782
159 3368 999
159 1786 18
159 4405 88
159 2773 480
159 2796 257
159 2383 258
159 4119 952
159 1747 750
160 3018 296
160 4603 653
160 1457 904
160 1724 213
160 4253 426
160 3263 258
160 3528 419
160 4862 76
160 1814 213
161 4266 781
161 2197 857
161 1777 385
161 1699 910
161 4490 982
161 3718 571
161 3514 918
161 2523 572
161 312 397
162 3132 700
162 1485 498
162 288 782
162 1750 899
162 3001 461
162 1599 417
162 2672 463
162 4704 601
162 969 233
163 4125 391
163 1876 14
163 3850 729
163 4876 516
163 3408 621
163 2269 637
163 2374 460
163 3670 145
163 411 745
164 780 62
164 3438 638
164 1790 168
164 4490 430
164 3212 770
164 2941 888
164 3682 235
164 3873 60
164 251 382
165 1823 367
165 2202 570
165 3262 636
165 3842 519
165 145 556
165 561 969
165 4216 438
165 2722 368
165 1349 867
166 3138 254
166 530 759
166 2876 535
166 4159 54
166 1660 541
166 3464 894
166 2919 311
166 104 722
166 2906 407
167 1079 741
167 2213 176
167 4021 731
167 981 101
167 438 396
167 2087 643
167 1675 555
167 983 589
167 716 201
168 52 182
168 2702 212
168 3529 740
168 2164 853
168 4682 979
168 3071 226
168 1227 685
168 4158 445
168 314 659
169 2087 236
169 3389 885
169 1408 866
169 1335 862
169 4630 599
169 1808 195
169 2186 662
169 2703 286
169 1313 51
170 1243 574
170 2375 356
170 3992 374
170 2673 25
170 3420 26
170 3837 967
170 2902 108
170 1044 402
170 740 228
171 190 233
171 4565 622
171 2237 977
171 1492 537
171 2694 357
171 1350 302
171 974 778
171 4779 336
171 1279 181
172 3334 920
172 4363 449
172 3178 684
172 4252 175
172 2077 275
172 4337 339
172 3094 785
172 1734 505
172 865 836
173 3854 103
173 3400 116
173 3367 428
173 4814 35
173 2921 236
173 1555 550
173 1323 45
173 4973 811
173 352 290
174 3085 729
174 1731 837
174 47 995
174 4469 552
174 1709 735
174 2975 95
174 4889 868
174 1600 701
174 269 698
175 4027 194
175 2944 164
175 532 648
175 3033 719
175 648 853
175 1491 233
175 3039 631
175 1634 222
175 3184 620
176 4253 296
176 1433 985
176 3512 676
176 2469 16
176 2586 785
176 202 519
176 1466 867
176 4 28
176 1303 71
177 2977 350
177 2120 531
177 2973 886
177 764 957
177 1557 833
177 4827 363
177 1003 164
177 2065 381
177 367 837
178 3456 453
178 2416 25
178 1681 241
178 2016 234
178 4858 331
178 2030 197
178 4541 676
178 4555 133
178 910 188
179 2542 209
179 2469 173
179 4642 958
179 2462 707
179 778 703
179 1985 372
179 3147 830
179 2963 809
179 2086 984
180 2739 784
180 3030 162
180 2814 453
180 3143 611
180 4704 190
180 1818 562
180 3762 64
180 1102 752
180 1326 72
181 633 961
181 1438 82
181 1538 701
181 3340 798
181 1685 611
181 908 774
181 4002 563
181 137 339
181 934 971
182 3087 538
182 4315 95
182 63 246
182 81 743
182 2186 205
182 1233 791
182 1220 498
182 35 634
182 315 363
183 256 231
183 2435 226
183 4688 709
183 4201 496
183 1087 173
183 2126 257
183 2555 311
183 1171 550
183 1555 86
184 4121 122
184 319 496
184 4062 416
184 2874 847
184 108 268
184 3425 532
184 2150 568
184 240 555
184 902 372
185 1342 106
185 1748 170
185 2034 40
185 4667 735
185 3371 414
185 4990 939
185 1933 550
185 152 948
185 305 697
186 4349 135
186 312 55
186 1560 950
186 4219 409
186 3207 673
186 2262 262
186 2602 765
186 4367 574
186 455 331
187 1776 283
187 209 404
187 268 665
187 3171 322
187 4055 903
187 3104 464
187 2586 159
187 2045 931
187 800 536
188 4234 955
188 2472 262
188 1526 504
188 3069 622
188 2576 771
188 1477 235
188 3200 243
188 953 448
188 1678 785
189 783 828
189 1503 450
189 3787 530
189 26 462
189 4701 745
189 449 786
189 4886 599
189 3737 110
189 529 755
190 1410 331
190 171 233
190 118 375
190 3381 912
190 2732 904
190 962 700
190 4625 571
190 4514 180
190 1719 885
191 3667 746
191 3978 856
191 2297 247
191 2264 230
191 2576 607
191 2171 575
191 1868 837
191 4446 223
191 237 903
192 2024 574
192 389 926
192 49 408
192 49 858
192 2637 793
192 1818 314
192 468 688
192 2815 362
192 1242 319
193 2456 582
193 1711 90
193 3746 915
193 2517 607
193 1674 567
193 4899 287
193 1185 359
193 4627 624
193 360 970
194 1690 981
194 2425 908
194 2320 465
194 262 511
194 4787 743
194 4503 80
194 1726 115
194 2434 339
194 1096 724
195 4812 317
195 1017 963
195 84 785
195 157 192
195 1399 519
195 3237 758
195 4804 994
195 3417 743
195 518 211
196 3356 790
196 1033 356
196 4300 843
196 961 469
196 777 516
196 4863 614
196 3053 739
196 4464 913
196 746 345
197 4858 387
197 3818 461
197 748 404
197 3918 179
197 4558 709
197 2469 49
197 2970 593
197 3349 189
197 1731 820
198 2618 855
198 909 364
198 504 489
198 3938 777
198 1691 525
198 1561 337
198 2343 858
198 3315 714
198 322 711
199 4840 519
199 1405 140
199 4731 542
199 4136 184
199 371 502
199 2211 420
199 4676 458
199 3003 512
199 787 697
200 248 504
200 1226 405
200 40 784
200 91 543
200 4547 775
200 3219 448
200 1725 398
200 939 938
200 312 859
201 403 494
201 4944 306
201 2208 511
201 239 306
201 4934 701
201 4889 341
201 2023 897
201 3098 346
201 1958 862
202 1151 705
202 1846 949
202 176 519
202 4084 319
202 2240 655
202 2184 86
202 571 186
202 577 131
202 337 327
203 4342 154
203 3934 373
203 3795 168
203 4044 238
203 1694 733
203 1284 179
203 2051 450
203 3860 853
203 919 813
204 912 971
204 4279 722
204 105 307
204 2390 185
204 1792 847
204 3772 527
204 3184 38
204 3271 650
204 346 407
205 3241 327
205 2866 362
205 1806 383
205 1721 628
205 4959 369
205 3551 461
205 864 491
205 4713 855
205 1321 38
206 2414 108
206 4886 568
206 709 171
206 4730 292
206 390 204
206 1836 490
206 422 946
206 745 24
206 1816 323
207 4042 947
207 1834 477
207 2854 649
207 3731 534
207 4088 404
207 4656 493
207 3863 947
207 2585 183
207 1250 212
208 1017 84
208 837 478
208 20 392
208 3412 742
208 4831 200
208 3494 539
208 882 130
208 3884 639
208 938 47
209 187 404
209 2739 86
209 1355 499
209 1871 317
209 1295 730
209 1693 704
209 3482 863
209 1536 993
209 792 829
210 3768 813
210 4251 159
210 3776 827
210 4814 981
210 3920 543
210 2812 556
210 4885 265
210 1173 745
210 668 757
211 288 63
211 2832 399
211 699 362
211 255 754
211 593 50
211 4203 275
211 1208 458
211 1427 451
211 946 361
212 2467 536
212 2135 588
212 3688 905
212 3001 503
212 4893 797
212 1091 971
212 3431 917
212 2659 864
212 940 936
213 2498 880
213 615 516
213 1006 60
213 3992 331
213 3044 654
213 1958 708
213 2534 817
213 1675 957
213 963 56
214 1490 968
214 1293 501
214 4053 321
214 4129 864
214 3302 283
214 4113 894
214 25 874
214 1863 369
214 340 839
215 4310 731
215 4817 611
215 4352 359
215 1289 762
215 2912 236
215 4188 672
215 768 982
215 1160 70
215 4575 990
216 2444 288
216 404 354
216 4696 14
216 258 118
216 1680 697
216 3059 624
216 512 766
216 991 202
216 3397 840
217 3174 190
217 4470 695
217 4093 738
217 3507 641
217 4919 950
217 1737 749
217 1025 286
217 1108 51
217 2774 799
218 3994 746
218 1885 771
218 3324 82
218 2853 267
218 4827 652
218 1959 166
218 3480 41
218 3102 945
218 329 807
219 3355 130
219 2366 791
219 52 15
219 1851 808
219 890 682
219 1050 523
219 3879 36
219 1038 437
219 725 790
220 1208 53
220 4150 634
220 1962 808
220 457 145
220 4282 162
220 4428 13
220 1769 401
220 2036 385
220 1380 927
221 3762 529
221 3576 132
221 4546 85
221 1337 922
221 2735 683
221 1423 453
221 1327 680
221 4700 664
221 324 230
222 3595 558
222 4053 159
222 3339 771
222 1800 182
222 3595 384
222 2306 464
222 1959 217
222 1947 957
222 800 25
223 3498 468
223 4331 657
223 1166 811
223 1840 243
223 1039 484
223 1415 169
223 593 966
223 4895 358
223 652 919
224 1224 793
224 2493 844
224 12 49
224 2690 417
224 1640 146
224 4788 805
224 842 204
224 4899 704
224 396 576
225 2683 523
225 2649 492
225 776 65
225 1345 239
225 4021 703
225 1697 604
225 1040 603
225 1033 484
225 2663 719
226 4399 281
226 1945 61
226 2415 547
226 3320 570
226 2150 832
226 683 495
226 2280 943
226 3264 632
226 358 588
227 3812 556
227 4117 263
227 3464 451
227 1601 464
227 990 883
227 94 170
227 2758 740
227 4036 403
227 870 217
228 624 324
228 2534 303
228 1092 260
228 2745 569
228 4946 880
228 4065 636
228 2200 948
228 3893 79
228 1033 537
229 1526 667
229 3015 46
229 38 781
229 2649 208
229 1393 383
229 650 935
229 1550 176
229 412 910
229 1799 968
230 1222 785
230 3936 487
