

start: Graph Generation
27 1156 518
27 2562 768
27 2512 869
27 1239 70
27 3801 204
27 2755 577
27 2975 837
27 1513 352
27 540 564
28 3028 465
28 4838 568
28 369 867
28 2511 845
28 583 423
28 73 167
28 1492 161
28 3475 492
28 1387 278
29 3300 357
29 392 505
29 2861 785
29 3312 346
29 3100 185
29 2098 666
29 3180 519
29 4667 912
29 537 399
30 589 58
30 4189 714
30 3161 563
30 2767 609
30 3271 905
30 3224 806
30 1769 808
30 4105 857
30 1351 162
31 2516 719
31 815 428
31 4478 471
31 1635 514
31 4293 518
31 2369 768
31 3723 470
31 2081 840
31 1451 625
32 757 53
32 2879 523
32 4986 903
32 3785 166
32 2513 648
32 2848 603
32 3575 33
32 864 600
32 485 902
33 1432 330
33 1259 176
33 2597 109
33 3189 178
33 1173 992
33 4419 84
33 2821 986
33 2970 30
33 36 973
34 1636 629
34 901 940
34 2515 583
34 4265 220
34 2369 838
34 763 634
34 3226 972
34 3222 107
34 795 768
35 4297 58
35 1023 152
35 701 335
35 467 819
35 739 849
35 2472 234
35 1770 238
35 403 801
35 187 329
36 2088 461
36 2080 959
36 4304 373
36 4944 159
36 3578 932
36 4236 276
36 4603 435
36 33 973
36 112 875
37 4374 408
37 222 716
37 3900 484
37 2029 949
37 3045 865
37 4215 73
37 375 224
37 4371 965
37 555 80
38 1773 620
38 811 828
38 2363 716
38 2151 957
38 206 68
38 3426 173
38 77 580
38 2985 258
38 3283 969
39 144 258
39 3005 476
39 2633 439
39 1098 963
39 4776 479
39 1910 83
39 4628 489
39 800 876
39 1245 923
40 346 286
40 525 290
40 1891 77
40 2768 490
40 1047 768
40 1081 301
40 1685 120
40 2541 895
40 69 383
41 2103 413
41 590 240
41 3487 484
41 2751 78
41 686 327
41 3570 511
41 660 318
41 1905 97
41 219 402
42 4798 44
42 1978 222
42 4853 356
42 462 218
42 4103 661
42 3504 656
42 2627 501
42 2314 435
42 215 908
43 3304 150
43 2739 445
43 2465 68
43 3434 219
43 4329 453
43 2391 816
43 4643 640
43 2730 927
43 1574 168
44 1274 705
44 4333 57
44 4932 678
44 3645 659
44 22 848
44 2378 721
44 714 854
44 705 506
44 373 936
45 618 829
45 2818 407
45 1804 960
45 3513 189
45 4535 245
45 807 666
45 1923 809
45 2500 419
45 647 901
46 2629 816
46 547 384
46 1565 927
46 4066 656
46 2734 587
46 2886 470
46 2150 488
46 960 667
46 717 381
47 1758 372
47 1768 781
47 3431 343
47 3396 998
47 3880 262
47 1664 179
47 2364 133
47 1465 620
47 477 996
48 3313 363
48 4079 651
48 57 910
48 248 609
48 2863 107
48 3230 448
48 3988 721
48 1986 68
48 91 656
49 3902 760
49 1132 120
49 1794 623
49 2091 510
49 2754 124
49 3817 382
49 4091 31
49 3032 645
49 2295 646
50 298 831
50 1897 953
50 4015 351
50 4 442
50 3927 588
50 979 780
50 92 284
50 963 683
50 1441 479
51 3077 135
51 1974 783
51 3973 874
51 3733 874
51 4191 640
51 3738 371
51 1942 928
51 2630 831
51 465 248
52 4605 217
52 884 311
52 1581 46
52 3582 968
52 9 60
52 4992 809
52 4013 373
52 3105 290
52 267 631
53 2786 382
53 4477 760
53 2816 771
53 4626 916
53 1661 394
53 3564 895
53 2484 144
53 1298 853
53 2453 964
54 1386 16
54 2039 841
54 719 646
54 4009 35
54 2214 93
54 3706 561
54 4435 14
54 4465 655
54 835 920
55 3580 942
55 4199 982
55 252 87
55 1169 871
55 803 651
55 4907 869
55 4708 689
55 580 935
55 1232 104
56 4227 635
56 4610 230
56 2824 329
56 3353 810
56 2792 21
56 3332 705
56 1036 353
56 2521 176
56 245 219
57 2282 665
57 1586 766
57 48 910
57 329 532
57 3395 971
57 1216 725
57 1909 16
57 1370 34
57 527 643
58 1165 960
58 2997 740
58 3435 199
58 3702 506
58 3494 566
58 577 320
58 2480 215
58 4569 745
58 122 129
59 2200 27
59 363 262
59 3706 48
59 3186 154
59 3573 882
59 728 941
59 174 348
59 1374 253
59 1043 761
60 3481 374
60 4482 821
60 25 111
60 4874 945
60 482 880
60 408 717
60 1210 306
60 376 57
60 158 782
61 4769 101
61 2126 820
61 4887 441
61 1023 465
61 646 529
61 3862 805
61 2039 162
61 277 497
61 459 460
62 2748 827
62 621 133
62 2307 63
62 2149 218
62 2645 895
62 3145 934
62 4946 811
62 2959 531
62 324 566
63 906 554
63 1463 806
63 4799 307
63 4983 72
63 3560 99
63 2271 874
63 1930 148
63 261 228
63 859 937
64 2102 695
64 4423 141
64 4500 477
64 493 408
64 745 866
64 4465 351
64 2322 742
64 141 391
64 938 472
65 4706 956
65 3736 875
65 16 631
65 2992 62
65 336 198
65 2655 149
65 1068 500
65 3012 903
65 1143 614
66 253 400
66 3245 815
66 1166 987
66 4111 618
66 2721 991
66 4433 667
66 1320 891
66 1160 240
66 492 763
67 2751 764
67 2167 939
67 1821 187
67 3933 662
67 2659 962
67 603 556
67 2573 507
67 2437 613
67 560 717
68 3617 353
68 379 17
68 4234 417
68 2554 883
68 3896 146
68 2703 937
68 3487 255
68 4849 461
68 133 530
69 3861 182
69 4415 213
69 558 257
69 1893 453
69 4565 729
69 40 383
69 1307 204
69 374 903
69 482 917
70 4326 377
70 4054 999
70 1579 906
70 4469 454
70 921 12
70 3410 576
70 1995 287
70 1808 795
70 275 839
71 441 150
71 674 724
71 2879 189
71 3655 24
71 4027 232
71 3925 147
71 4136 592
71 4164 43
71 395 803
72 3163 212
72 4141 874
72 220 220
72 2788 172
72 4528 920
72 4547 47
72 1841 469
72 2960 237
72 196 977
73 1183 502
73 221 963
73 28 167
73 919 25
73 4268 359
73 3684 676
73 1508 194
73 3288 352
73 154 600
74 4476 651
74 367 192
74 4279 758
74 17 151
74 954 992
74 371 432
74 555 468
74 673 909
74 312 269
75 135 810
75 1507 353
75 1172 993
75 2855 642
75 4009 653
75 4733 989
75 3809 50
75 1040 107
75 455 488
76 3266 704
76 3381 684
76 1268 775
76 3206 20
76 3989 574
76 641 114
76 1511 875
76 2822 173
76 766 599
77 674 611
77 3274 134
77 38 580
77 1160 404
77 286 837
77 2838 183
77 1407 440
77 2509 520
77 221 206
78 4695 537
78 3262 763
78 4726 673
78 1661 651
78 1188 467
78 4165 664
78 1248 559
78 3302 805
78 1757 651
79 3410 504
79 1304 201
79 911 867
79 2297 870
79 1908 178
79 3559 173
79 328 34
79 625 873
79 1129 84
80 6 591
80 3208 553
80 4135 377
80 1570 552
80 2470 689
80 2506 356
80 3298 180
80 709 21
80 2954 893
81 2717 997
81 1415 110
81 986 636
81 3063 669
81 1656 60
81 4389 701
81 1357 320
81 468 835
81 314 768
82 3314 372
82 1127 212
82 3197 729
82 4345 766
82 1447 512
82 488 560
82 3430 161
82 2474 163
82 296 823
83 4294 479
83 966 353
83 2486 120
83 2150 200
83 497 454
83 1619 918
83 2730 823
83 1419 742
83 708 741
84 3768 661
84 3684 491
84 2397 997
84 3303 737
84 3844 428
84 3369 741
84 500 516
84 1915 378
84 200 214
85 4775 155
85 2563 56
85 4034 90
85 231 375
85 810 509
85 1066 27
85 386 975
85 1781 900
85 769 110
86 2468 434
86 4285 443
86 2424 365
86 3716 976
86 4432 351
86 890 999
86 940 107
86 3284 601
86 117 256
87 2244 835
87 4853 98
87 665 306
87 3175 150
87 718 785
87 814 307
87 195 916
87 1270 53
87 3095 720
88 3733 321
88 1217 838
88 1451 147
88 651 511
88 3254 225
88 422 540
88 2182 175
88 2182 236
88 815 339
89 265 446
89 184 770
89 622 701
89 4792 800
89 1318 438
89 4048 792
89 2432 210
89 850 492
89 1179 10
90 4830 529
90 4590 726
90 22 232
90 1368 919
90 603 796
90 410 408
90 3918 726
90 1912 847
90 1206 178
91 3669 86
91 3203 75
91 48 656
91 4704 116
91 2194 119
91 957 179
91 4850 212
91 150 48
91 984 491
92 3021 961
92 1321 123
92 50 284
92 842 615
92 1772 871
92 4802 156
92 1168 284
92 3703 11
92 2406 547
93 1825 500
93 1117 157
93 3666 427
93 448 974
93 2530 583
93 2287 838
93 1638 874
93 957 437
93 257 952
94 4497 931
94 3236 665
94 506 157
94 929 676
94 3878 360
94 743 611
94 4475 357
94 1846 812
94 1227 434
95 3294 270
95 2262 178
95 4177 568
95 449 766
95 3650 596
95 4230 983
95 4808 511
95 4093 784
95 1621 467
96 4156 678
96 1093 985
96 395 80
96 4481 459
96 1416 583
96 4724 870
96 1292 431
96 1086 471
96 4589 26
97 1292 591
97 331 334
97 2782 422
97 1899 649
97 4764 297
97 4853 465
97 3095 887
97 1988 644
97 385 315
98 326 275
98 4127 565
98 4452 935
98 1762 442
98 894 529
98 4300 475
98 4937 837
98 4671 543
98 3394 591
99 1044 530
99 4310 649
99 1921 287
99 4625 95
99 1398 948
99 4732 959
99 3890 628
99 4138 85
99 507 769
100 3230 261
100 424 303
100 1727 13
100 297 716
100 643 709
100 2917 842
100 4852 454
100 704 557
100 812 59
101 3419 389
101 2327 592
101 3236 968
101 4737 572
101 1487 424
101 877 170
101 1505 463
101 1619 878
101 1553 340
102 1335 877
102 759 685
102 3915 280
102 1136 717
102 4332 389
102 4161 759
102 615 279
102 2231 230
102 440 850
103 1245 286
103 3268 387
103 4444 303
103 2702 99
103 3880 291
103 2745 198
103 1112 145
103 1640 532
103 3361 993
104 2321 151
104 736 140
104 4592 811
104 1004 729
104 4368 416
104 1702 152
104 1676 911
104 2439 62
104 601 641
105 4073 686
105 713 152
105 4462 597
105 4769 107
105 2408 755
105 4036 844
105 1201 335
105 2498 741
105 190 657
106 860 961
106 2840 618
106 2846 56
106 2195 344
106 1779 166
106 2906 688
106 2701 504
106 170 709
106 3160 341
107 2694 427
107 3617 18
107 587 491
107 1703 75
107 2413 656
107 972 637
107 739 407
107 4654 118
107 513 505
108 975 993
108 1783 602
108 442 999
108 4997 155
108 1778 363
108 3074 888
108 1792 293
108 4931 539
108 2432 807
109 907 510
109 3080 147
109 454 512
109 1291 363
109 4448 111
109 1574 394
109 1036 859
109 3647 461
109 1256 640
110 2497 73
110 194 445
110 2416 524
110 1673 235
110 1710 769
110 2652 29
110 1367 764
110 145 48
110 493 437
111 3967 959
111 4156 960
111 4198 998
111 4118 474
111 4838 572
111 910 156
111 4587 697
111 1148 557
111 2926 893
112 337 247
112 1394 44
112 12 518
112 420 858
112 2349 347
112 846 828
112 36 875
112 623 260
112 1288 19
113 3074 424
113 4132 178
113 196 395
113 249 357
113 3626 390
113 1057 223
113 4963 267
113 3811 616
113 685 944
114 4931 419
114 878 784
114 573 167
114 1442 902
114 3271 739
114 545 599
114 1662 869
114 2033 570
114 1192 93
115 1190 430
115 2613 687
115 2733 243
115 1479 545
115 3101 918
115 2218 697
115 374 20
115 4858 930
115 357 705
116 4015 176
116 3231 14
116 4210 908
116 3173 725
116 2440 776
116 323 472
116 3054 48
116 4523 734
116 860 14
117 3756 946
117 4782 915
117 2057 770
117 3663 449
117 86 256
117 4080 790
117 1277 352
117 3290 543
117 1665 96
118 4158 28
118 3952 184
118 4010 75
118 2673 572
118 676 284
118 4734 423
118 4795 69
118 409 303
118 2067 942
119 3196 766
119 3822 320
119 2593 894
119 1598 768
119 199 555
119 4675 656
119 3890 770
119 3677 430
119 1737 185
120 3420 506
120 4372 394
120 383 582
120 4496 452
120 1018 22
120 1036 193
120 996 224
120 762 110
120 531 297
121 1778 893
121 4847 929
121 2589 672
121 2909 105
121 1106 85
121 2321 565
121 1752 110
121 696 379
121 304 329
122 2179 975
122 3826 302
122 1389 770
122 1909 447
122 58 129
122 1956 502
122 4693 33
122 2100 626
122 1252 213
123 240 463
123 685 864
123 589 928
123 736 69
123 3195 42
123 4607 65
123 3345 629
123 870 903
123 355 505
124 2605 516
124 808 620
124 2 318
124 3536 496
124 4499 151
124 3460 268
124 3589 720
124 564 23
124 2178 636
125 4634 307
125 2912 745
125 4182 45
125 2434 971
125 2414 312
125 2589 949
125 4187 507
125 3999 215
125 1180 529
126 3033 767
126 902 444
126 1112 443
126 4124 673
126 2032 419
126 4585 596
126 3269 943
126 3795 256
126 3634 353
127 553 464
127 2332 656
127 4759 156
127 4313 551
127 4807 20
127 1548 969
127 3202 175
127 1477 529
127 414 453
128 2287 538
128 4067 621
128 3811 932
128 1479 405
128 3593 299
128 624 420
128 374 794
128 3127 178
128 325 78
129 3772 847
129 1175 629
129 3566 330
129 1657 992
129 2183 846
129 2304 304
129 4058 230
129 1639 335
129 175 235
130 1989 795
130 2585 197
130 4197 878
130 555 232
130 4872 711
130 3012 519
130 3800 174
130 3031 496
130 795 385
131 4061 126
131 2309 295
131 2670 470
131 4801 142
131 4752 466
131 447 412
131 1989 543
131 1502 996
131 400 517
132 4524 662
132 959 526
132 259 588
132 1111 326
132 422 613
132 883 516
132 3640 422
132 3367 10
132 544 266
133 2366 296
133 1431 858
133 2524 957
133 4896 712
133 3571 380
133 68 530
133 2932 112
133 4283 50
133 2526 918
134 952 853
134 1753 569
134 4146 441
134 1000 300
134 4536 324
134 305 308
134 1307 63
134 1813 187
134 370 869
135 4683 45
135 75 810
135 3220 743
135 4049 102
135 1836 377
135 3073 234
135 144 90
135 2034 400
135 510 250
136 3801 557
136 2697 334
136 2247 142
136 4953 246
136 3320 60
136 4213 749
136 1668 676
136 3599 934
136 1536 604
137 4693 836
137 2144 955
137 418 804
137 3701 838
137 4373 856
137 1155 470
137 4560 654
137 803 232
137 1388 864
138 581 674
138 1905 523
138 321 655
138 3457 300
138 3196 861
138 529 141
138 3943 87
138 1971 706
138 536 684
139 3467 140
139 1973 90
139 1068 601
139 4727 98
139 4100 962
139 1641 212
139 1283 263
139 2592 569
139 2285 23
140 4288 392
140 4582 318
140 2206 532
140 4600 655
140 1652 68
140 2215 674
140 629 801
140 3787 394
140 422 511
141 1408 847
141 1307 822
141 64 391
141 3865 600
141 4265 132
141 1147 371
141 1422 283
141 3771 228
141 684 843
142 334 160
142 1676 619
142 2652 184
142 2177 862
142 2386 892
142 985 894
142 466 649
142 1426 957
142 459 984
143 1170 158
143 352 391
143 2658 78
143 1819 648
143 2752 675
143 1895 652
143 1271 56
143 2204 62
143 741 51
144 868 570
144 39 258
144 135 90
144 4918 865
144 4474 943
144 1916 331
144 3839 456
144 1113 820
144 346 190
145 3553 702
145 1085 424
145 110 48
145 211 359
145 3529 848
145 1178 640
145 2089 145
145 411 268
145 257 343
146 3656 558
146 4356 51
146 3383 558
146 970 423
146 4676 301
146 4023 761
146 1327 731
146 536 932
146 3659 863
147 4431 977
147 2085 396
147 928 183
147 3935 681
147 3253 514
147 3761 478
147 2843 391
147 567 981
147 339 27
148 313 107
148 4182 825
148 2871 548
148 1717 724
148 2051 163
148 1057 365
148 708 366
148 4271 412
148 2018 43
149 1039 663
149 442 513
149 3946 268
149 4032 420
149 2223 923
149 4220 584
149 4577 695
149 2344 77
149 197 52
150 4206 515
150 2341 863
150 91 48
150 4982 860
150 4898 947
150 2780 841
150 546 947
150 4913 494
150 481 298
151 579 488
151 4337 523
151 17 465
151 1960 539
151 742 130
151 1452 826
151 4099 619
151 3184 558
151 3338 104
152 4554 845
152 3361 811
152 368 816
152 1020 865
152 3134 320
152 2092 311
152 1096 181
152 4595 159
152 1314 723
153 1570 567
153 4884 894
153 3243 392
153 252 227
153 2660 500
153 4375 557
153 763 312
153 3591 108
153 165 776
154 2927 596
154 4616 984
154 2055 927
154 657 855
154 764 578
154 1900 890
154 3758 380
154 73 600
154 2041 684
155 4943 478
155 3954 627
155 4509 672
155 3657 641
155 2950 226
155 1680 299
155 4095 885
155 4918 778
155 636 744
156 2156 240
156 3425 229
156 432 680
156 2030 837
156 1979 368
156 402 882
156 661 807
156 2889 308
156 1701 526
157 1782 16
157 3573 466
157 1249 147
157 259 767
157 2707 942
157 4601 676
157 3846 214
157 2819 872
157 1649 389
158 379 444
158 2678 235
158 1508 575
158 692 976
158 4133 676
158 60 782
158 4901 35
158 2109 805
158 343 442
159 4738 891
159 4456 845
159 2708 500
159 3615 155
159 3567 421
159 2496 158
159 1291 119
159 2525 545
159 1000 465
160 1584 45
160 4043 697
160 789 228
160 3915 611
160 382 996
160 2782 331
160 3935 120
160 1547 968
160 1321 829
161 569 896
161 4484 503
161 433 997
161 2630 610
161 3694 835
161 4916 883
161 2248 100
161 3825 109
161 768 828
162 440 219
162 4945 220
162 1385 428
162 3333 538
162 1778 120
162 4375 66
162 4333 240
162 3553 239
162 375 392
163 1234 208
163 4346 296
163 1374 617
163 660 743
163 2510 803
163 3374 981
163 3812 927
163 4627 299
163 538 434
164 1275 758
164 230 858
164 3445 995
164 2962 43
164 4425 157
164 4209 542
164 4457 859
164 4836 112
164 214 356
165 1339 322
165 2382 532
165 1101 99
165 153 776
165 2499 772
165 2852 502
165 1390 511
165 532 61
165 189 639
166 2226 493
166 1156 242
166 2068 423
166 1840 581
166 2612 100
166 1088 57
166 3713 521
166 4451 125
166 314 954
167 1440 462
167 3027 266
167 2186 692
167 297 711
167 256 152
167 4228 988
167 694 918
167 4494 39
167 1190 534
168 2965 628
168 4609 864
168 4436 245
168 4768 23
168 2207 244
168 1075 527
168 1909 575
168 2857 474
168 3977 310
169 3490 396
169 327 159
169 2085 447
169 3280 696
169 696 602
169 285 572
169 2741 883
169 874 312
169 1244 827
170 631 147
170 2792 746
170 106 709
170 3417 511
170 705 736
170 2185 999
170 5 64
170 3894 765
170 531 395
171 2646 50
171 383 706
171 3797 926
171 4128 89
171 3077 133
171 4138 28
171 1907 265
171 2580 587
171 543 117
172 2126 527
172 3687 556
172 3370 369
172 4268 708
172 3859 941
172 1938 160
172 2708 93
172 1186 488
172 1858 632
173 1994 276
173 3085 968
173 815 35
173 4961 62
173 1342 666
173 3296 626
173 1305 762
173 1362 512
173 727 135
174 4532 343
174 1369 907
174 59 348
174 4810 305
174 3018 950
174 3072 464
174 4606 457
174 2928 194
174 1298 819
175 377 26
175 498 230
175 1446 701
175 3584 691
175 2871 324
175 3737 458
175 1055 71
175 129 235
175 975 888
176 2255 811
176 2433 948
176 16 274
176 3074 563
176 2573 408
176 2961 429
176 1495 830
176 963 522
176 1049 423
177 4072 339
177 2027 777
177 4820 929
177 724 631
177 3633 477
177 683 631
177 1905 710
177 4699 263
177 537 252
178 1781 402
178 2747 839
178 1862 128
178 4483 643
178 4328 848
178 1501 58
178 4257 296
178 2278 441
178 601 157
179 2978 997
179 1432 842
179 3647 214
179 3410 854
179 911 268
179 2797 636
179 1056 316
179 1324 995
179 3148 749
180 3942 852
180 2381 785
180 1552 812
180 3952 912
180 1837 946
180 1647 859
180 2570 220
180 648 117
180 585 924
181 2261 546
181 1796 178
181 4371 674
181 4057 608
181 4426 192
181 3159 133
181 4276 846
181 4564 899
181 658 176
182 3392 123
182 208 908
182 12 52
182 2292 299
182 4972 247
182 4935 738
182 4387 334
182 1005 857
182 1531 727
183 4561 586
183 4895 729
183 2645 539
183 3340 879
183 1539 813
183 3125 367
183 510 624
183 686 33
183 2766 835
184 89 770
184 1915 426
184 3825 416
184 3603 738
184 4534 602
184 4903 463
184 4416 634
184 513 973
184 1514 120
185 4581 529
185 298 221
185 1893 304
185 3385 59
185 3285 259
185 2321 864
185 3582 656
185 1573 132
185 1154 574
186 3639 586
186 1514 952
186 4272 308
186 4895 936
186 2050 152
186 3510 564
186 2053 359
186 3530 879
186 1244 706
187 1403 905
187 4082 741
187 4845 134
187 1854 41
187 35 329
187 804 807
187 2729 432
187 4160 232
187 758 278
188 3641 503
188 2438 760
188 1370 791
188 2060 505
188 565 292
188 1694 349
188 2464 202
188 2621 966
188 669 668
189 1520 979
189 4792 51
189 1658 626
189 165 639
189 526 163
189 4721 264
189 4343 966
189 2078 853
189 1132 469
190 1871 717
190 1629 713
190 1672 99
190 501 611
190 4674 139
190 800 284
190 105 657
190 3040 781
190 664 370
191 1539 504
191 643 337
191 4189 997
191 1242 556
191 2672 873
191 1165 479
191 2697 519
191 2094 941
191 2655 855
192 3122 844
192 1988 685
192 2727 572
192 1295 428
192 4740 436
192 4151 769
192 3957 876
192 2162 514
192 258 316
193 2858 28
193 3300 569
193 24 532
193 2014 158
193 3728 403
193 2171 982
193 2786 222
193 4203 772
193 214 236
194 110 445
194 3341 649
194 4363 644
194 1946 236
194 258 88
194 4560 177
194 4215 417
194 518 169
194 2179 130
195 475 908
195 2800 336
195 87 916
195 2059 222
195 232 583
195 3020 589
195 2211 307
195 1874 932
195 671 866
196 1362 83
196 3192 783
196 113 395
196 4494 306
196 2694 207
196 72 977
196 4375 734
196 3563 603
196 2959 13
197 1224 815
197 3918 10
197 3852 338
197 1968 437
197 149 52
197 2813 381
197 1517 289
197 1223 241
197 1314 844
198 3535 422
198 285 380
198 4938 603
198 4784 951
198 3346 741
198 4490 231
198 274 651
198 3525 944
198 272 138
199 1401 213
199 1406 954
199 119 555
199 1998 804
199 2503 214
199 4222 614
199 1462 383
199 1572 113
199 1113 447
200 2650 68
200 1366 931
200 1239 826
200 2660 360
200 3786 553
200 84 214
200 4102 608
200 4165 76
200 265 600
201 420 805
201 3668 486
201 4330 467
201 4935 754
201 434 426
201 4153 214
201 4527 720
201 2553 757
201 372 950
202 4350 769
202 4057 967
202 3874 23
202 4445 677
202 3904 258
202 1468 152
202 1791 405
202 544 748
202 2173 735
203 4094 595
203 1153 600
203 2358 609
203 3287 209
203 3351 237
203 1696 243
203 2666 30
203 4202 850
203 1482 137
204 1718 209
204 1693 491
204 3189 390
204 2056 284
204 856 539
204 2448 971
204 438 348
204 2768 363
204 3641 632
205 1456 220
205 4723 521
205 612 375
205 834 617
205 2417 475
205 4330 664
205 4707 263
205 1232 759
205 418 686
206 768 97
206 4708 372
206 38 68
206 1420 607
206 3441 130
206 2260 979
206 3535 73
206 996 970
206 3588 803
207 2779 115
207 18 922
207 868 415
207 2901 324
207 4284 998
207 1559 971
207 383 205
207 2637 334
207 592 52
208 182 908
208 4309 551
208 925 583
208 1649 122
208 4826 351
208 4222 577
208 765 802
208 1688 569
208 718 872
209 4643 553
209 4220 549
209 1077 801
209 3199 838
209 747 384
209 1552 157
209 3749 784
209 1281 121
209 765 321
210 1953 705
210 3240 20
210 1847 549
210 1434 609
210 1361 895
210 1149 502
210 1826 679
210 3891 660
210 1300 908
211 4130 98
211 4501 465
211 145 359
211 505 458
211 412 75
211 3177 597
211 2397 181
211 2144 22
211 3436 182
212 562 652
212 4793 294
212 1922 710
212 1109 812
212 2203 578
212 1406 220
212 1580 483
212 2630 339
212 735 525
213 1163 660
213 4061 102
213 4613 177
213 2929 792
213 2927 915
213 793 343
213 2634 679
213 1051 569
213 243 993
214 4899 82
214 3454 836
214 4654 42
214 271 237
214 1955 69
214 193 236
214 164 356
214 2249 678
214 2745 975
215 2509 783
215 1673 74
215 42 908
215 4119 519
215 4197 132
215 3617 237
215 3230 158
215 2950 145
215 224 93
216 2308 270
216 3467 604
216 1067 470
216 939 381
216 4945 824
216 1438 696
216 2568 575
216 1648 15
216 862 473
217 3986 748
217 1426 734
217 3177 641
217 1101 818
217 2197 226
217 3410 389
217 3355 330
217 1563 514
217 613 942
218 3962 355
218 2023 831
218 1980 693
218 2711 742
218 3075 238
218 2717 850
218 754 772
218 2841 837
218 424 535
219 4799 846
219 1942 976
219 3347 640
219 1648 920
219 41 402
219 3140 785
219 4191 635
219 4260 967
219 1817 525
220 401 477
220 1800 692
220 72 220
220 3942 44
220 4977 452
220 2902 200
220 1199 806
220 3070 644
220 253 132
221 73 963
221 1864 198
221 1442 149
221 2273 841
221 1637 570
221 516 688
221 77 206
221 2810 353
221 487 860
222 37 716
222 4292 693
222 2480 478
222 2723 519
222 2418 726
222 4860 802
222 4651 941
222 699 516
222 1603 773
223 2341 306
223 4077 744
223 2448 668
223 2519 295
223 4832 13
223 259 958
223 4436 279
223 4486 610
223 834 824
224 2383 405
224 1550 736
224 3261 878
224 3253 191
224 215 93
224 2765 146
224 264 749
224 4665 239
224 327 550
225 3750 37
225 4362 360
225 3751 745
225 2063 634
225 1028 813
225 732 77
225 4064 792
225 4825 421
225 1842 514
226 2488 518
226 1919 592
226 1542 760
226 2872 416
226 318 123
226 3401 815
226 3710 782
226 3267 22
226 1516 887
227 2943 762
227 4633 845
227 420 478
227 2969 372
227 2869 282
227 1068 168
227 3509 578
227 2723 702
227 256 272
228 4831 557
228 4766 527
228 2242 879
228 4364 860
228 3056 77
228 1552 412
228 623 128
228 1926 282
228 635 64
229 2372 377
229 3267 91
229 4483 781
229 869 701
229 4683 39
229 4819 373
229 1517 340
229 3489 201
229 745 33
230 164 858
230 330 166
230 1773 283
230 2355 106
230 2686 567
230 2521 241
230 4884 982
230 2584 61
230 1771 353
