

start: Graph Generation
26 3464 652
26 252 582
27 1294 393
27 2141 159
27 2057 548
27 903 858
27 3733 665
27 122 334
27 4461 687
27 1053 370
27 2636 433
28 4873 85
28 3912 558
28 4859 685
28 1690 816
28 4792 777
28 2912 526
28 559 222
28 2348 588
28 328 443
29 1730 805
29 4234 771
29 4813 212
29 4893 342
29 274 867
29 403 245
29 956 838
29 4339 490
29 1332 347
30 2837 486
30 2726 645
30 3298 341
30 4210 260
30 4107 211
30 659 730
30 4690 69
30 4716 676
30 3633 567
31 4209 747
31 3172 473
31 2979 342
31 100 340
31 696 179
31 4429 445
31 4064 192
31 2002 371
31 435 811
32 4261 540
32 4779 265
32 4028 760
32 1667 410
32 60 177
32 1023 514
32 1817 651
32 2467 473
32 1999 459
33 1392 910
33 2420 718
33 1846 853
33 2593 217
33 3177 684
33 2367 695
33 1286 499
33 1044 47
33 1513 981
34 72 451
34 3004 594
34 1265 889
34 193 986
34 1144 728
34 1017 545
34 2302 431
34 1506 500
34 884 63
35 2329 586
35 2903 895
35 1392 313
35 3422 575
35 4112 769
35 1836 754
35 1716 186
35 3843 480
35 1630 583
36 4742 180
36 4893 212
36 3087 268
36 1047 353
36 1378 146
36 408 894
36 3914 810
36 674 52
36 142 721
37 3771 219
37 1079 68
37 498 704
37 2932 963
37 2077 10
37 2863 723
37 4669 466
37 4380 214
37 159 530
38 1170 235
38 187 757
38 3523 281
38 4736 271
38 3346 865
38 1482 785
38 2490 384
38 3507 880
38 134 430
39 2978 373
39 2253 521
39 2322 465
39 2862 24
39 2218 129
39 347 802
39 2929 591
39 3217 949
39 729 396
40 3538 967
40 2609 632
40 420 695
40 4824 372
40 3715 384
40 220 801
40 3122 481
40 180 112
40 719 924
41 4204 265
41 2920 436
41 1237 280
41 4251 937
41 3245 493
41 3945 122
41 4376 66
41 856 690
41 2230 278
42 3695 969
42 394 812
42 4397 139
42 2012 478
42 832 202
42 3681 779
42 2659 512
42 4043 463
42 391 320
43 3555 69
43 2978 850
43 411 665
43 1315 541
43 1920 793
43 1352 950
43 2210 476
43 3234 664
43 436 207
44 4197 775
44 882 250
44 2415 180
44 2371 853
44 3040 849
44 1087 360
44 2132 503
44 1112 645
44 260 96
45 4667 779
45 1946 634
45 3325 200
45 1918 529
45 999 43
45 61 66
45 1573 713
45 1294 780
45 2474 66
46 1227 389
46 2198 797
46 572 655
46 3000 45
46 950 563
46 4587 558
46 2466 422
46 1506 907
46 572 839
47 4796 509
47 2092 485
47 2887 943
47 2940 718
47 689 40
47 4332 609
47 1546 254
47 2701 870
47 1247 43
48 49 312
48 1199 87
48 4912 587
48 306 922
48 1839 938
48 1328 272
48 1947 847
48 2894 712
48 201 55
49 24 78
49 48 312
49 3263 944
49 2612 610
49 789 148
49 2585 105
49 3061 251
49 1396 473
49 437 197
50 2244 129
50 2556 246
50 2279 121
50 467 449
50 4680 677
50 1368 590
50 3631 712
50 3779 30
50 70 354
51 3934 294
51 4370 748
51 975 160
51 582 709
51 2136 67
51 2169 874
51 2307 627
51 2477 314
51 271 549
52 1075 730
52 4107 709
52 3897 937
52 4473 793
52 1937 168
52 3411 407
52 4298 805
52 3038 113
52 956 948
53 4119 903
53 691 616
53 1099 633
53 1272 681
53 3782 674
53 2901 931
53 1507 461
53 4029 767
53 74 596
54 4260 906
54 3801 942
54 3308 997
54 391 988
54 977 538
54 60 857
54 632 178
54 4534 600
54 3226 703
55 3370 247
55 3036 39
55 3103 382
55 3134 84
55 4524 789
55 4081 604
55 4632 349
55 3054 703
55 1014 571
56 850 334
56 973 659
56 1753 975
56 4522 783
56 787 218
56 4604 422
56 4747 604
56 2412 307
56 397 850
57 1490 993
57 1790 29
57 565 179
57 3299 85
57 4707 281
57 115 152
57 4832 96
57 2914 777
57 904 336
58 376 580
58 1833 261
58 3474 872
58 2681 243
58 3698 655
58 2871 702
58 1688 515
58 1413 533
58 791 768
59 2278 786
59 1241 172
59 2293 971
59 4273 875
59 3714 822
59 465 707
59 507 804
59 1825 285
59 199 849
60 1716 928
60 2713 936
60 32 177
60 54 857
60 652 872
60 4375 674
60 4242 590
60 1190 779
60 103 406
61 3224 908
61 4798 418
61 45 66
61 633 821
61 2172 150
61 4605 894
61 2484 572
61 3785 274
61 140 905
62 1390 770
62 2756 867
62 1470 78
62 2615 48
62 4468 809
62 3778 124
62 1957 798
62 1400 712
62 242 250
63 3388 668
63 123 302
63 849 939
63 3423 446
63 2533 487
63 3862 62
63 1731 434
63 3945 746
63 1252 289
64 303 322
64 3059 977
64 176 816
64 296 832
64 1192 985
64 4258 951
64 157 340
64 4755 474
64 457 344
65 3935 755
65 2266 154
65 3200 796
65 909 132
65 4168 452
65 289 144
65 710 886
65 1591 992
65 1570 819
66 2249 862
66 3518 124
66 4079 31
66 3316 106
66 2650 863
66 2415 445
66 808 429
66 3188 534
66 205 265
67 3462 209
67 365 214
67 1789 372
67 2365 466
67 670 941
67 4274 318
67 3355 464
67 377 799
67 393 499
68 695 90
68 2391 895
68 193 221
68 241 295
68 2081 929
68 495 937
68 4987 277
68 4672 352
68 444 563
69 1049 571
69 88 304
69 2422 354
69 3165 755
69 1147 532
69 2933 654
69 150 240
69 1232 73
69 710 464
70 2849 392
70 4749 26
70 1471 986
70 1039 854
70 2038 237
70 50 354
70 4785 532
70 4483 22
70 103 858
71 398 385
71 3486 28
71 4825 863
71 2079 879
71 3788 929
71 1503 215
71 1539 486
71 2142 992
71 734 587
72 1375 641
72 34 451
72 2371 247
72 620 379
72 3074 233
72 1042 595
72 3708 239
72 721 136
72 850 392
73 1249 520
73 3078 686
73 1200 569
73 4327 382
73 117 66
73 552 497
73 3786 289
73 2456 526
73 1606 50
74 3238 665
74 3882 610
74 2084 75
74 1486 959
74 4976 691
74 1307 506
74 53 596
74 2570 352
74 1634 896
75 3711 522
75 4120 194
75 128 786
75 4022 975
75 3396 332
75 932 949
75 4569 529
75 1930 928
75 839 352
76 3534 455
76 591 298
76 17 580
76 4066 192
76 977 504
76 4166 268
76 3128 157
76 93 229
76 571 489
77 4328 643
77 4270 195
77 1223 822
77 4592 535
77 3767 786
77 806 670
77 4121 364
77 2651 490
77 488 430
78 3095 747
78 4650 274
78 2472 416
78 589 387
78 640 180
78 3660 162
78 4841 959
78 4105 990
78 586 792
79 4074 506
79 3342 961
79 3280 753
79 1953 429
79 871 59
79 1020 953
79 3465 505
79 973 666
79 662 166
80 295 326
80 4737 452
80 1606 554
80 4919 365
80 415 259
80 1573 194
80 4967 656
80 1288 498
80 568 644
81 828 756
81 1410 606
81 3669 945
81 879 870
81 1727 410
81 2029 312
81 4605 116
81 1414 1000
81 362 328
82 4640 461
82 3466 682
82 2378 847
82 3920 974
82 748 908
82 4425 110
82 3022 913
82 783 316
82 375 190
83 322 497
83 3553 606
83 4615 309
83 1321 774
83 867 539
83 1539 727
83 1610 860
83 4395 333
83 636 243
84 2235 406
84 1981 514
84 3751 455
84 4695 891
84 1756 312
84 1535 142
84 2596 319
84 1327 969
84 2927 432
85 1003 232
85 2700 199
85 1698 693
85 3400 625
85 2797 12
85 4507 244
85 2889 900
85 1992 213
85 2778 796
86 464 284
86 3315 422
86 2491 227
86 3290 337
86 3650 995
86 141 814
86 1811 241
86 3459 426
86 2142 473
87 2997 564
87 875 19
87 3646 540
87 403 638
87 3151 142
87 936 544
87 183 623
87 2271 429
87 634 892
88 69 304
88 1865 742
88 4868 568
88 1742 874
88 1661 619
88 1511 842
88 4966 486
88 955 390
88 371 74
89 620 576
89 1038 660
89 187 775
89 2366 398
89 2281 845
89 1916 495
89 3521 840
89 2167 702
89 307 794
90 3374 427
90 4896 731
90 1751 208
90 2871 797
90 3788 873
90 1264 392
90 4622 827
90 1411 844
90 672 136
91 1707 45
91 742 214
91 3089 812
91 3137 749
91 424 801
91 4372 767
91 186 278
91 3959 528
91 817 454
92 3287 994
92 1803 953
92 3913 915
92 4744 444
92 896 615
92 456 727
92 2715 328
92 930 580
92 341 837
93 4036 351
93 543 803
93 76 229
93 1171 686
93 156 109
93 197 696
93 4778 425
93 2190 107
93 421 474
94 3876 848
94 3804 232
94 394 794
94 3356 248
94 4575 420
94 2854 140
94 3711 576
94 2111 430
94 231 174
95 2713 761
95 2201 461
95 551 800
95 3067 102
95 2003 794
95 2036 986
95 3634 558
95 1477 803
95 180 74
96 2687 405
96 3431 393
96 1702 652
96 4411 79
96 2662 474
96 2096 656
96 565 489
96 4172 244
96 703 443
97 2998 545
97 780 116
97 1696 880
97 1375 838
97 142 419
97 1563 412
97 2842 248
97 3051 159
97 485 685
98 1623 706
98 1854 94
98 3113 861
98 480 873
98 996 754
98 4590 545
98 4980 120
98 1879 888
98 1881 347
99 2502 381
99 2507 471
99 1952 205
99 3400 268
99 2128 907
99 358 583
99 947 866
99 580 187
99 413 406
100 4848 441
100 3061 56
100 31 340
100 1569 102
100 4484 909
100 4474 39
100 3310 371
100 3972 150
100 852 214
101 3658 244
101 3125 380
101 2035 256
101 744 856
101 4015 245
101 1976 820
101 1068 966
101 2570 667
101 1081 764
102 928 140
102 4754 710
102 4146 176
102 3389 725
102 1224 827
102 2587 585
102 3126 291
102 1649 71
102 2395 35
103 4679 597
103 2665 93
103 1268 17
103 1495 204
103 60 406
103 4717 559
103 3136 706
103 70 858
103 2773 391
104 838 381
104 3199 987
104 3887 796
104 746 74
104 3676 169
104 4420 985
104 2068 772
104 3676 32
104 3024 139
105 309 89
105 2221 577
105 4846 246
105 1445 601
105 1768 284
105 1932 195
105 567 178
105 316 608
105 202 213
106 1700 614
106 523 955
106 2948 202
106 4071 173
106 3196 518
106 937 839
106 3890 645
106 3387 542
106 1856 399
107 4430 899
107 1297 758
107 6 711
107 2701 580
107 1738 86
107 3317 182
107 762 939
107 1675 184
107 174 386
108 3998 43
108 3847 169
108 2485 414
108 1651 617
108 534 687
108 546 456
108 4194 828
108 3585 398
108 748 529
109 590 483
109 2633 232
109 929 24
109 3757 958
109 214 165
109 4899 181
109 210 875
109 4110 170
109 1754 300
110 860 921
110 1312 915
110 1423 102
110 3713 997
110 1940 228
110 743 517
110 2885 575
110 192 177
110 1064 234
111 465 126
111 2059 845
111 962 387
111 619 493
111 1934 218
111 3419 151
111 2335 733
111 1079 501
111 723 242
112 4445 506
112 3649 984
112 1172 648
112 3853 63
112 2632 422
112 1033 420
112 1740 33
112 1239 492
112 1403 508
113 269 954
113 2929 491
113 2835 533
113 3103 352
113 2077 601
113 489 306
113 3087 89
113 4545 139
113 334 943
114 3989 630
114 3909 549
114 1662 617
114 4234 467
114 2842 796
114 2896 237
114 3992 107
114 3098 903
114 3306 784
115 856 225
115 4268 142
115 57 152
115 1062 972
115 3382 502
115 226 675
115 2832 715
115 4304 461
115 182 113
116 4279 62
116 1019 828
116 1484 773
116 1932 522
116 4418 977
116 4431 806
116 1390 837
116 4628 803
116 174 927
117 4840 624
117 3389 168
117 73 66
117 1439 240
117 3638 208
117 2834 509
117 3786 695
117 1956 815
117 983 476
118 222 945
118 4897 765
118 2765 670
118 4000 139
118 2660 247
118 3754 541
118 4117 325
118 3343 175
118 540 152
119 1525 428
119 4803 970
119 3561 852
119 3770 386
119 4425 204
119 434 547
119 3485 984
119 4225 72
119 1577 277
120 4507 822
120 1211 343
120 2558 714
120 2455 487
120 692 920
120 2542 543
120 2451 33
120 2798 924
120 518 873
121 2241 937
121 1867 531
121 1076 932
121 2073 384
121 4492 247
121 3944 94
121 878 638
121 2394 745
121 675 705
122 1584 658
122 4857 909
122 27 334
122 576 160
122 2057 776
122 2402 537
122 1182 794
122 4690 356
122 2198 157
123 63 302
123 548 954
123 2655 649
123 750 987
123 189 334
123 793 801
123 4661 697
123 889 190
123 392 342
124 2992 501
124 2805 97
124 4763 980
124 4851 98
124 4783 515
124 4124 480
124 2381 35
124 2706 488
124 893 871
125 454 973
125 1230 365
125 3759 241
125 718 117
125 1418 734
125 1280 720
125 2141 207
125 3324 41
125 3491 727
126 1097 418
126 475 917
126 2932 664
126 1667 257
126 2335 512
126 2029 430
126 4286 855
126 3507 32
126 1004 54
127 2168 567
127 4878 467
127 3959 712
127 3947 566
127 2329 600
127 2129 538
127 3110 14
127 3731 803
127 453 71
128 4909 282
128 1663 807
128 75 786
128 957 577
128 4951 588
128 4743 175
128 3130 774
128 3741 399
128 1146 642
129 2256 727
129 1391 56
129 1619 657
129 3702 926
129 876 860
129 1878 542
129 4758 96
129 2012 330
129 709 558
130 1888 64
130 3048 605
130 3528 982
130 355 642
130 1778 228
130 1205 111
130 4343 384
130 1871 490
130 2092 65
131 4621 803
131 3350 505
131 1610 398
131 271 59
131 639 953
131 886 138
131 2790 817
131 3608 164
131 499 598
132 4899 374
132 2970 128
132 277 312
132 4399 504
132 4025 419
132 3737 518
132 2101 743
132 911 334
132 519 815
133 586 614
133 2373 555
133 3907 796
133 2090 929
133 629 59
133 246 87
133 1925 542
133 4681 34
133 876 60
134 1371 574
134 367 363
134 880 991
134 2524 571
134 2857 686
134 38 430
134 4319 369
134 3167 386
134 1760 515
135 2956 68
135 818 968
135 2197 748
135 3599 124
135 2346 522
135 878 399
135 2977 821
135 852 902
135 163 963
136 2043 279
136 1522 23
136 3279 683
136 4898 264
136 2966 62
136 470 186
136 1496 911
136 3865 798
136 217 692
137 988 67
137 4075 322
137 475 419
137 3836 61
137 4689 151
137 840 33
137 257 278
137 2533 327
137 4770 39
138 2301 328
138 4495 666
138 3948 533
138 205 53
138 2730 458
138 3232 169
138 3505 870
138 2563 301
138 146 612
139 2012 542
139 546 155
139 4059 650
139 1666 444
139 2376 693
139 3961 624
139 2136 927
139 346 358
139 863 55
140 1875 243
140 3336 824
140 4798 59
140 61 905
140 624 466
140 4007 585
140 2356 884
140 550 810
140 2181 201
141 2372 255
141 3841 826
141 86 814
141 2970 519
141 2444 472
141 4613 339
141 4296 779
141 3037 709
141 706 42
142 2738 150
142 3392 694
142 97 419
142 3280 16
142 548 400
142 4613 449
142 36 721
142 2211 864
142 1792 387
143 2209 359
143 3231 591
143 2496 647
143 2590 565
143 2569 467
143 1745 569
143 3510 192
143 1360 681
143 174 537
144 1090 469
144 2740 740
144 3778 293
144 4305 557
144 161 853
144 4765 79
144 3618 26
144 1313 377
144 2148 810
145 3533 851
145 2973 611
145 1636 131
145 903 212
145 3587 91
145 4207 89
145 3089 780
145 1904 308
145 771 635
146 2483 276
146 1057 698
146 2447 730
146 1932 533
146 3645 713
146 138 612
146 4797 772
146 2164 96
146 555 394
147 1505 242
147 3892 670
147 747 964
147 2210 131
147 2675 658
147 2584 343
147 2150 260
147 2332 99
147 401 871
148 4782 495
148 915 768
148 8 281
148 2951 35
148 4522 15
148 1037 813
148 1695 519
148 2777 648
148 1064 437
149 2089 50
149 1463 893
149 790 923
149 972 724
149 195 303
149 1722 171
149 4781 587
149 1989 492
149 191 246
150 4947 209
150 4736 101
150 69 240
150 887 61
150 1863 621
150 3973 397
150 3307 877
150 2453 681
150 430 717
151 2207 844
151 2180 726
151 546 654
151 2296 707
151 4751 468
151 1417 946
151 1672 214
151 301 413
151 1159 31
152 2861 574
152 2192 665
152 838 348
152 1116 369
152 4205 41
152 4082 581
152 4238 78
152 856 141
152 491 555
153 2255 643
153 1939 47
153 1141 495
153 2816 559
153 189 482
153 704 741
153 3594 394
153 3668 539
153 1883 368
154 1431 934
154 1651 750
154 1046 88
154 2223 904
154 4995 298
154 1712 166
154 3018 959
154 2446 615
154 368 970
155 4727 164
155 1083 359
155 3723 417
155 4766 983
155 2846 765
155 411 642
155 3154 589
155 4784 567
155 928 362
156 3908 521
156 1599 973
156 93 109
156 4846 899
156 427 143
156 2543 223
156 1783 90
156 531 625
156 3292 459
157 3150 204
157 3967 732
157 64 340
157 1304 61
157 2880 247
157 412 28
157 2194 679
157 4470 664
157 1113 90
158 384 997
158 4582 900
158 4383 765
158 1579 48
158 1208 185
158 3917 256
158 2920 348
158 406 771
159 4934 18
159 4341 882
159 1891 120
159 1204 475
159 1279 55
159 4372 571
159 4694 17
159 37 530
159 196 816
160 980 265
160 476 792
160 1395 307
160 3469 918
160 4656 127
160 3560 539
160 3525 174
160 3969 411
160 1006 265
161 2110 495
161 3068 814
161 144 853
161 4831 725
161 1797 59
161 2936 939
161 515 778
161 4386 203
161 1592 274
162 497 492
162 3296 783
162 1963 797
162 3759 276
162 176 855
162 4714 457
162 1025 527
162 3363 401
162 814 658
163 4907 819
163 3697 21
163 2399 676
163 135 963
163 3407 870
163 2448 728
163 1094 423
163 259 875
163 4867 429
164 4026 162
164 231 678
164 1380 984
164 1444 762
164 2077 287
164 1315 950
164 4197 149
164 3077 441
164 412 978
165 930 92
165 4946 95
165 4876 498
165 2288 325
165 249 589
165 3097 875
165 3668 704
165 4957 938
165 2629 45
166 4921 194
166 2176 799
166 945 442
166 801 790
166 1034 586
166 1280 275
166 1957 894
166 658 745
166 495 877
167 1191 510
167 3331 42
167 1255 928
167 776 254
167 3396 910
167 1175 16
167 2994 521
167 523 838
167 505 219
168 2673 681
168 1427 212
168 463 517
168 3593 311
168 905 27
168 2556 730
168 2305 383
168 238 261
168 219 410
169 4864 90
169 748 89
169 766 599
169 2102 944
169 1943 30
169 811 663
169 1082 851
169 5000 439
169 686 283
170 2218 747
170 5000 172
170 1790 17
170 452 584
170 2339 246
170 2080 575
170 2296 602
170 3283 910
170 1426 281
171 3806 615
171 2071 493
171 574 593
171 1400 546
171 1897 573
171 272 350
171 858 792
171 4441 654
171 406 896
172 3016 363
172 1922 308
172 1484 918
172 2349 185
172 1837 170
172 4746 476
172 1226 529
172 2464 643
172 874 783
173 3339 580
173 2776 693
173 2522 417
173 1366 933
173 215 561
173 4368 105
173 3190 427
173 2722 588
173 228 861
174 2276 845
174 186 747
174 107 386
174 452 630
174 1717 167
174 116 927
174 143 537
174 2117 322
174 196 486
175 1779 612
175 3134 416
175 1164 195
175 4660 343
175 4762 784
175 2306 425
175 1665 661
175 4803 209
175 1103 431
176 2633 137
176 1178 52
176 64 816
176 162 855
176 4670 667
176 371 834
176 2640 883
176 649 29
176 1030 472
177 4457 113
177 4353 345
177 2436 296
177 1414 383
177 992 402
177 2352 998
177 1696 880
177 816 104
177 2618 773
178 2745 538
178 652 329
178 385 575
178 2953 725
178 2597 359
178 3780 26
178 280 443
178 3844 699
178 595 269
179 750 569
179 1375 82
179 4103 467
179 512 608
179 3658 892
179 2192 555
179 3611 746
179 1598 109
179 552 948
180 1016 969
180 3870 145
180 40 112
180 2837 183
180 3439 544
180 1121 362
180 95 74
180 1080 543
180 3095 829
181 3113 975
181 2814 284
181 4355 753
181 3304 876
181 1993 379
181 3068 932
181 4884 834
181 1616 685
181 387 234
182 549 320
182 3624 781
182 2906 538
182 2505 563
182 115 113
182 2470 889
182 4402 184
182 186 808
182 279 356
183 3943 844
183 3213 703
183 87 623
183 2866 70
183 4731 932
183 4679 140
183 1677 442
183 3570 401
183 383 511
184 661 277
184 3393 873
184 4269 740
184 4504 826
184 1511 199
184 898 484
184 965 227
184 4636 581
184 1857 235
185 1128 756
185 4782 215
185 3023 763
185 3922 859
185 1756 438
185 4103 29
185 197 569
185 3573 587
185 4331 534
186 174 747
186 1412 726
186 91 278
186 182 808
186 2265 630
186 1715 654
186 3938 147
186 3961 350
186 433 948
187 38 757
187 446 843
187 89 775
187 4625 845
187 3710 920
187 4369 955
187 1964 385
187 2466 883
187 1176 929
188 4985 890
188 2075 79
188 1505 900
188 404 586
188 2331 242
188 3749 790
188 451 729
188 4753 810
188 1392 797
189 574 102
189 3436 820
189 123 334
189 153 482
189 1575 797
189 4979 969
189 2309 969
189 1276 963
189 569 140
190 2493 200
190 913 187
190 4825 983
190 1084 431
190 3386 788
190 845 773
190 3489 505
190 4651 75
190 895 476
191 4952 717
191 4727 489
191 149 246
191 1771 630
191 3564 143
191 263 208
191 3519 193
191 2094 123
191 2207 809
192 1346 355
192 2562 70
192 110 177
192 4735 393
192 1085 898
192 3691 197
192 1015 147
192 4612 614
192 2277 473
193 1303 741
193 4912 312
193 34 986
193 68 221
193 3401 28
193 255 370
193 1050 41
193 3906 915
193 799 276
194 1843 731
194 3664 754
194 1440 215
194 3458 695
194 4236 107
194 1433 200
194 3740 168
194 2217 781
194 801 196
195 4550 451
195 4121 527
195 149 303
195 1396 832
195 4256 832
195 346 993
195 1193 67
195 4164 144
195 1238 580
196 2379 88
196 1092 563
196 4810 123
196 1505 18
196 4512 944
196 159 816
196 959 93
196 174 486
196 548 32
197 1070 735
197 2314 292
197 93 696
197 185 569
197 1160 333
197 4141 84
197 259 825
197 248 845
197 816 805
198 3216 982
198 606 870
198 1416 460
198 777 715
198 1827 874
198 1320 778
198 3834 784
198 1527 549
198 1899 352
199 1120 102
199 4669 51
199 751 74
199 59 849
199 1937 545
199 1383 812
199 3166 163
199 3663 875
199 783 903
200 686 399
200 1555 891
200 2317 296
200 4622 947
200 3387 137
200 2753 194
200 2863 414
200 1825 869
200 416 65
201 349 906
201 4685 184
201 4651 84
201 4060 165
201 2683 36
201 3479 233
201 1321 731
201 48 55
201 1678 493
202 793 223
202 3704 57
202 105 213
202 2504 840
202 690 102
202 3947 321
202 320 609
202 4637 968
202 311 434
203 1585 315
203 1381 70
203 3436 996
203 4860 792
203 919 530
203 3692 164
203 3883 252
203 1757 409
203 265 456
204 4140 752
204 2944 952
204 1041 493
204 1351 839
204 1475 181
204 617 435
204 4179 688
204 1200 219
204 695 155
205 3677 97
205 2416 615
205 138 53
205 637 404
205 579 637
205 66 265
205 2366 217
205 3956 234
205 360 489
206 449 407
206 2187 641
206 3856 137
206 2964 605
206 1795 305
206 1649 80
206 4764 125
206 1489 282
206 1912 989
207 3959 934
207 2615 135
207 1401 723
207 3863 785
207 2245 774
207 2841 368
207 613 721
207 4942 981
207 1415 877
208 2281 920
208 2352 387
208 2138 243
208 4110 429
208 2565 443
208 784 395
208 4291 354
208 3966 800
208 675 35
209 4284 717
209 3585 703
209 1945 836
209 2339 768
209 4655 901
209 4173 852
209 4493 961
209 776 248
209 513 931
210 2383 736
210 321 703
210 109 875
210 2428 577
210 1532 195
210 3446 837
210 1935 122
210 4185 359
210 310 608
211 2495 871
211 4654 45
211 1 903
211 4141 466
211 460 141
211 3168 309
211 23 318
211 3538 550
211 848 257
212 3931 121
212 1142 589
212 4098 446
212 1379 51
212 2406 357
212 2511 437
212 4938 476
212 1338 990
212 975 543
213 2069 595
213 3932 558
213 1902 228
213 3108 808
213 695 350
213 4985 80
213 3789 408
213 2979 960
213 1105 567
214 3713 125
214 2641 366
214 109 165
214 401 333
214 1702 962
214 982 836
214 3742 262
214 2467 298
214 1547 195
215 1383 577
215 10 179
215 173 561
215 1535 96
215 3374 144
215 826 900
215 3682 145
215 2027 131
215 857 205
216 3399 120
216 4148 536
216 1385 73
216 3634 833
216 1528 327
216 4661 59
216 4096 385
216 917 210
216 4236 866
217 4821 559
217 481 631
217 136 692
217 1271 348
217 4209 152
217 2547 277
217 2835 372
217 604 31
217 778 171
218 445 514
218 2858 963
218 829 823
218 871 585
218 4944 288
218 2798 267
218 4383 112
218 4758 180
218 1167 469
219 469 492
219 1541 92
219 2753 470
219 3931 100
219 3408 653
219 2696 499
219 168 410
219 1011 862
219 1096 392
220 2573 942
220 4411 858
220 40 801
220 329 906
220 3756 929
220 1694 438
220 4370 721
220 787 349
220 279 655
221 4585 699
221 954 285
221 4737 687
221 4489 10
221 3410 916
221 1668 512
221 2485 479
221 3937 261
221 700 134
222 1596 859
222 118 945
222 1268 242
222 2613 338
222 3591 248
222 2928 46
222 3509 236
222 2215 184
222 2525 393
223 3330 954
223 4705 379
223 2770 634
223 1622 583
223 4134 862
223 3731 649
223 4490 496
223 2755 439
223 1550 562
224 471 891
224 2835 430
224 3442 699
224 2419 444
224 3843 337
224 3693 214
224 2755 599
224 1777 769
224 648 715
225 4581 975
225 2428 778
225 437 227
225 3651 883
225 664 693
225 2560 608
225 1124 146
225 1924 149
225 597 216
226 2264 372
226 3851 985
226 115 675
226 2941 581
226 479 962
226 1577 906
226 1681 947
226 2656 287
226 1484 141
227 3482 548
227 2943 952
227 3648 249
227 4510 555
227 4311 130
227 1348 464
227 4961 928
227 3495 640
227 1940 279
228 3775 64
228 1345 126
228 2081 604
228 827 292
228 3942 596
228 173 861
228 4912 373
228 4224 991
228 329 231
229 2541 857
229 1901 357
229 3247 976
229 4975 203
229 3522 968
229 3082 260
229 1831 42
229 2212 138
229 2359 960
230 3431 932
230 1605 34
230 1206 426
230 4932 989
230 1695 220
230 1129 110
230 3935 898
230 4768 963
230 527 980
231 164 678
231 1908 889
231 1610 288
231 94 174
