

start: Graph Generation
26 4418 789
26 90 765
27 3493 88
27 4929 137
27 4105 868
27 3507 496
27 3728 423
27 4929 773
27 719 272
27 2066 935
27 1274 517
28 905 555
28 4763 164
28 4956 501
28 2133 234
28 1983 172
28 45 282
28 2256 435
28 2995 368
28 1662 810
29 3236 678
29 949 860
29 3 301
29 2958 323
29 493 870
29 4232 217
29 3916 496
29 4956 638
29 151 748
30 1748 550
30 156 561
30 1530 77
30 2983 637
30 1645 143
30 1333 907
30 1799 817
30 855 488
30 100 153
31 173 310
31 2808 488
31 2974 980
31 3271 500
31 4085 145
31 1227 109
31 1490 52
31 1959 393
31 279 587
32 4214 895
32 2753 527
32 954 783
32 3243 516
32 3581 621
32 3642 206
32 1880 203
32 4272 997
32 1980 288
33 335 352
33 173 903
33 1676 678
33 4938 350
33 1892 779
33 109 13
33 1333 948
33 1939 489
33 718 620
34 2153 325
34 4481 665
34 256 374
34 199 533
34 53 479
34 79 797
34 1050 463
34 3579 476
34 1579 923
35 2941 241
35 3792 989
35 4223 456
35 2444 240
35 196 974
35 2331 923
35 2319 607
35 3049 615
35 887 355
36 2016 839
36 96 731
36 4412 570
36 3130 613
36 2887 68
36 3864 24
36 4585 679
36 2591 839
36 881 261
37 4134 275
37 2067 359
37 3923 463
37 1995 878
37 3695 417
37 954 936
37 496 26
37 371 459
37 4586 992
38 850 369
38 390 197
38 1463 348
38 3914 119
38 4969 592
38 4342 800
38 1470 289
38 4179 93
38 2718 512
39 716 978
39 3276 935
39 3892 972
39 201 247
39 3455 645
39 817 745
39 1813 659
39 3701 960
39 60 316
40 94 651
40 4107 951
40 5 255
40 1087 914
40 3423 406
40 754 17
40 3625 866
40 2846 653
40 60 967
41 3301 185
41 1610 348
41 2349 769
41 2203 646
41 1249 811
41 1865 917
41 731 740
41 3468 991
41 477 92
42 1057 192
42 3541 938
42 1936 485
42 3722 532
42 2003 679
42 1914 789
42 2392 724
42 3060 11
42 782 675
43 3509 813
43 4139 779
43 933 578
43 2312 922
43 2381 363
43 1150 366
43 675 755
43 2770 637
43 116 740
44 1081 202
44 3427 377
44 3375 927
44 2350 458
44 1742 910
44 1388 121
44 443 30
44 2780 92
44 693 292
45 4836 271
45 3235 922
45 28 282
45 3347 301
45 4500 806
45 1748 520
45 4256 613
45 2724 293
45 100 808
46 3708 346
46 4302 867
46 4941 478
46 4428 55
46 4832 716
46 794 314
46 2024 834
46 4940 374
46 177 694
47 3732 681
47 3323 159
47 4625 374
47 2894 155
47 1710 146
47 3825 597
47 2133 344
47 3238 46
47 1296 385
48 3545 221
48 4511 827
48 612 850
48 1896 425
48 4017 590
48 4138 412
48 1075 823
48 1400 839
48 676 152
49 3780 156
49 1435 982
49 18 725
49 1211 828
49 2713 851
49 4118 787
49 4183 475
49 1053 648
49 230 95
50 2264 638
50 3140 209
50 1699 576
50 4436 308
50 4751 79
50 4519 528
50 4010 837
50 2934 328
50 1247 289
51 475 118
51 3698 777
51 2385 128
51 4687 432
51 1988 655
51 2068 426
51 4631 882
51 398 875
51 1713 133
52 165 478
52 487 764
52 780 914
52 1032 372
52 2878 540
52 3557 468
52 3313 723
52 2463 963
52 137 63
53 2577 162
53 4257 359
53 34 479
53 2017 57
53 4778 136
53 4747 379
53 1756 258
53 1133 131
53 324 906
54 1116 970
54 1156 98
54 1941 854
54 2528 887
54 2829 103
54 3638 470
54 2204 447
54 445 54
54 452 683
55 217 527
55 1518 956
55 731 240
55 1672 297
55 602 636
55 4984 933
55 751 748
55 1397 503
55 1716 419
56 750 72
56 1914 460
56 4378 812
56 942 798
56 3273 316
56 2574 686
56 2898 173
56 572 386
56 1013 610
57 2642 132
57 467 717
57 1314 809
57 304 181
57 4979 698
57 3105 532
57 1774 277
57 2700 104
57 217 220
58 4895 887
58 1386 272
58 3815 775
58 3143 448
58 4683 954
58 2797 866
58 2033 760
58 2896 302
58 2037 983
59 555 369
59 1766 495
59 2165 528
59 3221 181
59 4626 28
59 2140 895
59 3002 873
59 4456 28
59 4924 25
60 1346 392
60 4493 585
60 894 290
60 40 967
60 39 316
60 1395 407
60 1774 43
60 3419 603
60 69 196
61 3414 74
61 2283 554
61 1780 263
61 3219 699
61 1305 77
61 469 34
61 2935 916
61 3531 756
61 257 290
62 1332 114
62 2111 533
62 2481 232
62 4850 238
62 4464 194
62 1165 611
62 3217 275
62 4376 969
62 359 95
63 3281 460
63 1665 204
63 1648 584
63 2109 661
63 3011 688
63 1229 83
63 4445 669
63 3601 901
63 1037 131
64 4900 128
64 4452 775
64 1913 710
64 4218 279
64 4110 599
64 110 559
64 1121 621
64 4776 340
64 890 987
65 3098 55
65 666 621
65 616 512
65 3645 226
65 4848 465
65 3440 826
65 1494 37
65 1268 604
65 160 771
66 4203 697
66 1418 504
66 3778 688
66 645 602
66 3294 917
66 323 508
66 2370 374
66 2756 721
66 755 853
67 497 571
67 1674 914
67 1344 748
67 4420 731
67 4176 13
67 752 120
67 1487 949
67 4975 239
67 1276 369
68 4277 243
68 1202 499
68 3768 989
68 4181 400
68 313 958
68 1116 155
68 4295 148
68 3664 938
68 2216 377
69 3757 379
69 4608 619
69 60 196
69 498 628
69 1230 691
69 3907 992
69 3822 565
69 1390 276
69 108 981
70 2463 757
70 1374 499
70 3873 729
70 491 30
70 1537 191
70 3045 38
70 1583 262
70 1916 142
70 335 145
71 4787 161
71 3586 757
71 376 890
71 2337 332
71 3846 503
71 1313 38
71 2690 183
71 2686 249
71 408 671
72 2997 320
72 89 824
72 2767 942
72 2844 250
72 2622 899
72 2288 543
72 1374 370
72 4557 774
72 146 677
73 3828 955
73 4518 14
73 947 813
73 917 199
73 2529 698
73 777 752
73 3566 555
73 277 92
73 1397 116
74 1144 534
74 2672 74
74 3169 290
74 2667 216
74 4751 714
74 1128 274
74 4648 633
74 1808 630
74 84 184
75 4808 47
75 970 357
75 4556 967
75 115 627
75 4577 726
75 190 356
75 3624 670
75 756 550
75 99 961
76 1519 664
76 4108 405
76 1641 291
76 408 422
76 2349 322
76 320 832
76 3626 562
76 2726 11
76 818 997
77 4042 95
77 2826 962
77 4690 439
77 2245 868
77 528 727
77 2958 540
77 4499 138
77 2364 30
77 744 815
78 648 423
78 3925 617
78 4095 504
78 2301 339
78 1363 859
78 223 531
78 2292 595
78 913 923
78 181 286
79 3874 612
79 110 925
79 34 797
79 4018 394
79 2860 455
79 4219 269
79 1019 167
79 2142 201
79 1328 573
80 1973 494
80 2887 964
80 4597 707
80 2314 992
80 456 89
80 1977 350
80 3590 921
80 1725 423
80 534 747
81 1657 484
81 2487 885
81 142 16
81 299 84
81 2442 367
81 3697 896
81 4934 523
81 939 512
81 138 741
82 2394 323
82 2829 359
82 357 703
82 4730 893
82 1768 939
82 2341 363
82 2243 949
82 1621 360
82 1722 967
83 3944 238
83 2745 19
83 4170 421
83 1870 606
83 1021 21
83 2 537
83 3032 715
83 2877 971
83 1246 285
84 4649 445
84 146 85
84 593 226
84 1532 308
84 639 154
84 3319 654
84 3978 582
84 74 184
84 1546 526
85 734 935
85 3024 792
85 2622 577
85 4813 633
85 4773 829
85 3914 30
85 1382 629
85 3053 58
85 177 614
86 2421 255
86 1023 861
86 728 591
86 4915 83
86 1057 142
86 1937 846
86 716 387
86 2175 44
86 1004 310
87 925 553
87 3741 40
87 3641 954
87 3701 324
87 4892 703
87 1066 992
87 3893 504
87 3729 794
87 970 479
88 2590 800
88 917 626
88 15 32
88 310 572
88 4777 909
88 150 238
88 4120 621
88 1967 273
88 329 436
89 72 824
89 9 205
89 4207 354
89 1826 59
89 2627 208
89 2197 772
89 2683 165
89 1454 20
89 1047 555
90 1707 530
90 2719 322
90 953 221
90 2330 197
90 1714 315
90 26 765
90 92 339
90 1737 914
90 106 600
91 1840 322
91 564 328
91 3010 119
91 3008 869
91 2385 756
91 231 437
91 4839 891
91 913 889
91 218 647
92 610 248
92 4972 901
92 90 339
92 4018 318
92 145 611
92 1549 80
92 1800 46
92 4647 82
92 681 547
93 2596 208
93 559 501
93 4885 242
93 1473 911
93 4734 211
93 2416 617
93 4508 808
93 3679 649
93 613 454
94 2050 246
94 40 651
94 400 576
94 1081 836
94 1624 678
94 2286 637
94 1089 816
94 1997 172
94 1502 302
95 4864 390
95 1528 844
95 4354 366
95 4182 985
95 101 992
95 1635 103
95 2891 390
95 2598 698
95 250 638
96 36 731
96 3991 205
96 2375 722
96 1798 706
96 437 508
96 749 674
96 2890 696
96 522 554
96 1649 270
97 3385 463
97 174 290
97 453 704
97 4753 407
97 461 605
97 2773 883
97 4349 279
97 2320 309
97 1046 211
98 594 210
98 2338 361
98 4837 870
98 785 440
98 3412 352
98 4406 841
98 4747 911
98 4020 540
98 300 838
99 4854 357
99 4966 909
99 3031 838
99 75 961
99 2949 660
99 4489 896
99 3403 642
99 1293 820
99 1253 543
100 1664 989
100 1201 764
100 45 808
100 30 153
100 3722 515
100 193 293
100 2654 269
100 340 111
100 2094 934
101 4010 300
101 1685 358
101 95 992
101 2063 798
101 3203 623
101 949 436
101 3343 594
101 3341 835
101 175 798
102 1662 357
102 3676 557
102 2603 797
102 366 537
102 1042 794
102 4036 932
102 335 362
102 2751 314
102 152 648
103 1273 639
103 4475 978
103 3473 294
103 416 895
103 2734 671
103 2346 769
103 486 243
103 2819 193
103 3411 844
104 4562 591
104 438 151
104 2568 742
104 3613 487
104 449 360
104 680 358
104 4594 752
104 2847 317
104 305 924
105 4846 745
105 957 493
105 2516 1000
105 4322 627
105 962 455
105 4566 335
105 1248 697
105 2156 785
105 269 265
106 328 420
106 4998 801
106 3050 851
106 3407 608
106 261 65
106 1278 887
106 2695 356
106 90 600
106 746 536
107 4433 62
107 2091 787
107 4547 631
107 3898 331
107 3165 779
107 2479 865
107 4978 823
107 4883 608
107 536 884
108 4071 241
108 2711 737
108 224 368
108 4429 954
108 4429 108
108 1804 891
108 1085 237
108 69 981
108 2624 288
109 118 744
109 1454 384
109 33 13
109 4138 705
109 524 557
109 3940 709
109 2679 235
109 2734 573
109 987 535
110 79 925
110 4968 798
110 64 559
110 330 137
110 4672 141
110 4283 599
110 960 429
110 3291 179
110 518 836
111 1841 185
111 3379 203
111 4964 608
111 4005 320
111 4303 339
111 4575 133
111 2370 645
111 4435 796
111 1268 451
112 1315 555
112 3138 298
112 2341 449
112 4691 869
112 3276 446
112 3822 902
112 297 128
112 963 830
112 2184 405
113 4168 548
113 1 86
113 4663 967
113 2320 683
113 761 571
113 4508 129
113 4681 452
113 1469 353
113 297 257
114 784 424
114 2029 644
114 672 586
114 3426 763
114 2037 527
114 901 517
114 523 847
114 4714 591
114 1558 434
115 590 425
115 2120 850
115 75 627
115 4312 425
115 2510 771
115 4038 468
115 927 741
115 673 767
115 1557 48
116 4230 53
116 4266 570
116 1559 221
116 2906 651
116 43 740
116 2927 391
116 3120 416
116 1460 492
116 229 247
117 2214 44
117 3625 777
117 1916 179
117 2237 898
117 654 330
117 2587 777
117 485 918
117 924 236
117 762 456
118 2112 496
118 109 744
118 4921 562
118 4573 756
118 2799 858
118 2170 999
118 1776 354
118 3301 678
118 3056 751
119 4852 948
119 412 646
119 800 589
119 3884 355
119 282 158
119 427 928
119 2702 783
119 987 290
119 2478 250
120 4565 482
120 1492 445
120 965 729
120 1024 327
120 1374 551
120 3674 968
120 1501 988
120 2634 576
120 687 857
121 1505 406
121 4234 804
121 4842 192
121 9 860
121 4878 169
121 4786 98
121 887 74
121 3652 220
121 450 987
122 1732 363
122 377 269
122 4012 749
122 1069 18
122 3093 910
122 2773 113
122 3333 823
122 3209 699
122 588 112
123 4601 291
123 4218 72
123 2095 451
123 3703 423
123 2831 335
123 4247 751
123 1139 978
123 1992 522
123 602 985
124 1703 801
124 4503 125
124 267 146
124 750 362
124 1798 990
124 3672 892
124 4831 188
124 227 217
124 1672 995
125 2715 808
125 2744 147
125 3148 666
125 4683 150
125 3146 218
125 3889 277
125 3828 973
125 1540 565
125 353 759
126 3442 513
126 4519 287
126 3 110
126 278 625
126 681 293
126 2744 393
126 137 685
126 800 361
126 823 437
127 3135 13
127 2172 629
127 4162 677
127 1638 86
127 4759 35
127 277 414
127 742 767
127 4335 30
127 160 842
128 1791 481
128 4049 150
128 2607 504
128 2370 223
128 424 834
128 1789 929
128 4206 440
128 4100 181
128 4054 506
129 2709 474
129 288 123
129 4835 101
129 3909 474
129 4852 562
129 2208 290
129 10 121
129 902 274
129 1946 149
130 2694 877
130 2641 488
130 1665 46
130 2456 326
130 3658 225
130 534 657
130 3325 522
130 463 437
130 280 469
131 2929 940
131 359 777
131 452 12
131 3415 691
131 669 856
131 895 633
131 709 895
131 1825 670
131 2715 177
132 713 721
132 153 113
132 3567 868
132 3629 631
132 4229 732
132 2399 73
132 4764 50
132 4650 519
132 1451 259
133 2753 177
133 388 960
133 4347 204
133 1036 922
133 790 45
133 4124 541
133 1453 660
133 3601 949
133 1328 812
134 2871 952
134 4883 574
134 1404 562
134 3976 878
134 3354 103
134 377 850
134 2536 443
134 3200 888
134 234 221
135 858 774
135 4062 406
135 1239 322
135 2656 412
135 1804 808
135 774 565
135 192 564
135 173 197
135 1014 986
136 3466 609
136 2595 593
136 4659 781
136 1277 585
136 3186 896
136 4583 893
136 3428 61
136 3053 852
136 660 418
137 4966 840
137 3886 273
137 126 685
137 2062 785
137 52 63
137 138 597
137 1360 862
137 201 369
137 1713 905
138 2008 519
138 435 386
138 137 597
138 81 741
138 4023 140
138 4505 647
138 2662 207
138 2898 240
138 635 63
139 3297 805
139 2777 603
139 1677 508
139 4782 365
139 1755 817
139 4451 330
139 4274 27
139 3314 960
139 2229 75
140 4719 470
140 4652 675
140 2284 297
140 931 499
140 4320 953
140 1500 794
140 2656 101
140 2875 488
140 611 157
141 4674 39
141 4609 244
141 3785 254
141 3596 393
141 4760 437
141 1470 898
141 3371 907
141 1298 807
141 2625 115
142 2090 726
142 3808 420
142 81 16
142 615 979
142 1658 538
142 4603 723
142 2575 277
142 1040 510
142 465 940
143 2888 461
143 4818 60
143 2010 895
143 2147 125
143 1230 721
143 1440 637
143 4185 384
143 4186 279
143 742 45
144 2632 264
144 1265 96
144 3021 801
144 4273 337
144 3086 119
144 2093 897
144 4120 904
144 2835 468
144 460 152
145 3403 217
145 2385 859
145 92 611
145 299 872
145 3452 929
145 2026 669
145 2731 382
145 1201 837
145 1056 269
146 84 85
146 2406 101
146 3895 197
146 1031 650
146 4237 233
146 1909 183
146 2995 737
146 72 677
146 189 298
147 512 660
147 2431 57
147 771 149
147 2614 255
147 3891 127
147 1921 911
147 215 590
147 513 243
147 1648 996
148 4327 357
148 2157 262
148 1445 345
148 861 893
148 2924 934
148 403 160
148 2195 233
148 3503 423
148 362 997
149 503 341
149 4997 965
149 3000 770
149 2557 427
149 1692 569
149 2317 518
149 2136 827
149 1676 691
149 2018 56
150 1805 917
150 4293 811
150 88 238
150 3015 389
150 455 997
150 3519 799
150 4599 433
150 1209 142
150 3307 204
151 1226 469
151 2369 452
151 489 329
151 3871 470
151 3654 665
151 29 748
151 200 617
151 271 674
151 1607 318
152 853 642
152 429 738
152 3078 492
152 1736 85
152 2127 888
152 1675 240
152 1249 324
152 102 648
152 252 582
153 132 113
153 2773 511
153 4270 66
153 4023 28
153 4935 57
153 678 752
153 2067 695
153 4018 846
153 509 190
154 1611 554
154 2263 430
154 3317 382
154 4229 906
154 3426 578
154 2624 971
154 4165 760
154 3248 538
154 1626 211
155 2649 372
155 4296 560
155 4581 425
155 2797 694
155 963 857
155 237 997
155 2869 724
155 1804 349
155 1143 692
156 30 561
156 2367 910
156 2193 644
156 930 616
156 1086 259
156 1332 165
156 3993 522
156 622 99
156 652 969
157 4964 781
157 1100 293
157 4114 119
157 1624 628
157 307 583
157 2273 462
157 1144 403
157 3420 684
157 2366 538
158 1059 953
158 3834 639
158 4318 433
158 1970 172
158 4045 865
158 3383 27
158 1126 90
158 4920 409
158 196 705
159 4726 510
159 1364 86
159 222 376
159 2072 254
159 4033 957
159 439 993
159 815 178
159 3230 688
159 172 923
160 4930 296
160 2679 766
160 1983 51
160 4507 254
160 4184 286
160 3114 873
160 65 771
160 127 842
160 178 794
161 2521 817
161 4778 126
161 20 977
161 1950 788
161 4082 583
161 2977 135
161 3235 60
161 4265 849
161 324 459
162 469 355
162 1637 931
162 392 435
162 1490 135
162 1657 336
162 2926 471
162 3094 871
162 1964 50
162 1431 708
163 3695 583
163 3499 975
163 3015 705
163 4127 738
163 4428 189
163 3915 558
163 4652 89
163 4415 358
163 1127 926
164 1125 862
164 3046 824
164 3938 160
164 4087 121
164 3293 921
164 3829 505
164 4352 712
164 866 251
164 311 62
165 1879 935
165 52 478
165 326 349
165 4951 530
165 1404 692
165 2371 802
165 764 834
165 3249 910
165 869 691
166 1074 581
166 1545 506
166 2041 516
166 1096 980
166 3027 750
166 425 726
166 606 757
166 1840 578
166 3396 234
167 4755 452
167 3082 884
167 566 744
167 3934 501
167 2339 128
167 4981 492
167 1295 400
167 2435 154
167 1311 797
168 1795 934
168 1105 707
168 3196 529
168 1171 424
168 2655 431
168 501 321
168 2934 738
168 1386 10
168 552 645
169 1082 626
169 1778 84
169 3459 106
169 1981 333
169 4025 509
169 2961 999
169 840 921
169 2211 175
169 793 980
170 4438 565
170 1815 592
170 4398 188
170 2194 974
170 3474 94
170 2445 138
170 2137 19
170 628 912
170 3613 448
171 3142 116
171 1633 488
171 4385 823
171 837 846
171 4076 992
171 2335 984
171 1737 987
171 2949 418
171 2712 882
172 1605 305
172 1199 912
172 4486 686
172 3055 685
172 508 854
172 1207 122
172 159 923
172 4652 610
172 839 553
173 33 903
173 31 310
173 135 197
173 732 159
173 1653 567
173 2062 238
173 4011 545
173 1111 179
173 966 148
174 97 290
174 282 887
174 1468 89
174 3421 182
174 424 673
174 820 379
174 3622 132
174 1986 445
174 2684 691
175 965 428
175 2787 671
175 3335 138
175 3292 603
175 101 798
175 645 282
175 3434 11
175 3199 93
175 2338 660
176 999 697
176 4171 532
176 1947 14
176 4409 840
176 3508 408
176 4069 792
176 2382 982
176 3437 739
176 275 304
177 4103 971
177 3353 998
177 4217 24
177 1211 361
177 85 614
177 46 694
177 1789 676
177 4529 732
177 1128 472
178 3514 230
178 3889 676
178 1249 889
178 160 794
178 751 770
178 2410 761
178 767 346
178 3350 437
178 440 844
179 1860 93
179 306 396
179 4046 519
179 2554 793
179 3262 631
179 2333 797
179 751 338
179 3679 50
179 275 676
180 687 487
180 2378 757
180 4439 583
180 562 157
180 1573 224
180 12 152
180 4404 559
180 4971 31
180 956 596
181 4119 286
181 2834 104
181 4981 680
181 2325 81
181 1902 330
181 1373 238
181 795 205
181 78 286
181 1462 679
182 943 708
182 2230 699
182 2619 498
182 1534 417
182 2304 699
182 4203 245
182 1640 659
182 4321 999
182 1147 241
183 4849 731
183 2445 852
183 1206 688
183 2385 924
183 3558 502
183 2114 512
183 2439 674
183 1990 666
183 844 377
184 3733 443
184 3010 980
184 2815 559
184 1639 311
184 4992 862
184 2666 527
184 478 137
184 979 132
184 778 917
185 971 292
185 2178 224
185 2115 860
185 875 576
185 2649 176
185 4671 392
185 2230 661
185 814 568
185 246 706
186 1419 558
186 1348 102
186 762 728
186 2029 803
186 3892 395
186 3732 831
186 2844 903
186 2246 751
186 988 644
187 1497 761
187 2478 186
187 2684 521
187 2412 832
187 1855 651
187 195 948
187 984 210
187 4275 268
187 237 849
188 3523 890
188 3225 270
188 3048 445
188 4061 844
188 4995 28
188 843 29
188 726 441
188 1041 289
188 373 857
189 1595 223
189 3280 531
189 146 298
189 1499 469
189 1198 280
189 4850 566
189 2818 45
189 2543 381
189 478 94
190 1467 228
190 274 225
190 75 356
190 3138 558
190 3753 381
190 3283 911
190 2479 765
190 883 505
190 2400 232
191 2283 449
191 3765 987
191 2894 827
191 4065 125
191 4252 813
191 999 465
191 759 330
191 2767 158
191 727 892
192 1216 648
192 4497 519
192 135 564
192 1836 890
192 2353 946
192 2844 635
192 297 321
192 1195 614
192 803 921
193 641 27
193 692 108
193 100 293
193 2178 802
193 260 573
193 4326 101
193 3141 14
193 629 413
193 323 826
194 1680 644
194 4866 583
194 3789 67
194 2474 624
194 834 554
194 4683 387
194 3671 778
194 202 609
194 257 86
195 4370 491
195 3438 919
195 187 948
195 1412 900
195 3543 591
195 428 482
195 2345 17
195 3625 249
195 1048 89
196 209 57
196 4978 508
196 35 974
196 4273 548
196 1334 468
196 2974 96
196 158 705
196 3212 772
196 245 849
197 3939 435
197 4089 303
197 4646 496
197 1986 578
197 3212 421
197 3423 860
197 469 958
197 2388 856
197 266 383
198 4963 770
198 364 30
198 3882 492
198 3840 860
198 1120 816
198 3635 997
198 2058 155
198 1332 292
198 243 297
199 1235 338
199 440 140
199 34 533
199 2856 652
199 570 554
199 4258 345
199 3312 586
199 3522 657
199 1017 585
200 3569 949
200 805 624
200 151 617
200 734 818
200 4669 587
200 3615 266
200 484 615
200 3370 349
200 410 174
201 4739 126
201 4815 502
201 39 247
201 137 369
201 4635 504
201 1377 16
201 4744 544
201 3202 790
201 477 575
202 4393 928
202 4513 540
202 194 609
202 621 494
202 2897 249
202 1542 918
202 2842 961
202 4950 533
202 539 635
203 841 825
203 3183 22
203 2406 562
203 4153 647
203 1556 726
203 3647 526
203 1663 194
203 2523 49
203 2989 958
204 721 333
204 4636 912
204 1198 705
204 3592 209
204 4262 277
204 1641 139
204 2840 379
204 4701 606
204 536 704
205 3838 537
205 2363 177
205 2089 236
205 1905 357
205 4745 254
205 3786 680
205 3029 538
205 2993 132
205 1198 181
206 3662 651
206 3186 474
206 4464 497
206 4753 191
206 3472 256
206 2509 682
206 2135 188
206 4947 87
206 1069 505
207 2547 564
207 4128 386
207 2138 572
207 1564 512
207 3847 307
207 3417 506
207 209 109
207 3569 198
207 556 339
208 4113 561
208 1085 65
208 3528 680
208 4808 627
208 1645 140
208 2492 417
208 791 344
208 2233 777
208 1791 611
209 2785 898
209 196 57
209 207 109
209 2223 765
209 283 488
209 3544 287
209 3457 397
209 1815 771
209 330 302
210 3208 496
210 4722 535
210 2010 267
210 3987 954
210 4300 79
210 2100 94
210 1853 352
210 1575 81
210 1311 108
211 3767 531
211 1849 583
211 3534 918
211 2163 665
211 4326 307
211 973 400
211 4919 590
211 4002 480
211 1259 356
212 3789 229
212 784 471
212 3903 106
212 1781 111
212 4577 552
212 3731 339
212 3311 887
212 3365 519
212 1333 976
213 3282 846
213 1269 682
213 3265 291
213 3183 691
213 2442 313
213 4480 79
213 2975 441
213 4704 554
213 4442 622
214 408 667
214 1983 113
214 947 212
214 1561 291
214 222 54
214 2417 337
214 810 933
214 4187 580
214 510 116
215 2647 603
215 2983 92
215 147 590
215 495 779
215 3324 761
215 3339 616
215 2767 98
215 4855 350
215 827 618
216 820 372
216 513 79
216 4423 476
216 705 487
216 2327 351
216 543 227
216 3682 134
216 409 785
216 1280 670
217 1482 161
217 55 527
217 57 220
217 2155 122
217 2457 916
217 3021 923
217 4702 997
217 3617 351
217 1817 165
218 4320 252
218 2392 909
218 24 834
218 3769 505
218 1261 801
218 91 647
218 2271 445
218 936 291
218 264 852
219 3374 769
219 1387 85
219 2178 988
219 2978 628
219 671 405
219 2453 996
219 367 710
219 4552 108
219 849 491
220 3916 161
220 932 908
220 1627 109
220 2170 68
220 3791 668
220 2056 801
220 4092 835
220 2955 369
220 496 639
221 1218 324
221 3819 534
221 799 97
221 3738 381
221 2896 85
221 4017 266
221 2503 116
221 3635 654
221 892 754
222 3647 423
222 721 97
222 159 376
222 214 54
222 3083 765
222 1603 594
222 3398 182
222 3975 47
222 1613 393
223 542 883
223 2852 329
223 12 316
223 78 531
223 1430 191
223 4055 847
223 4634 504
223 1737 819
223 2790 796
224 3141 336
224 1130 804
224 108 368
224 3286 420
224 3133 390
224 1792 140
224 4856 978
224 2895 369
224 438 357
225 390 340
225 3116 91
225 1111 225
225 3569 126
225 1273 454
225 3536 465
225 2803 825
225 1733 676
225 465 873
226 3981 917
226 581 607
226 4660 387
226 1977 435
226 2437 653
226 1175 817
226 3040 214
226 2920 595
226 1065 604
227 4512 968
227 3949 363
227 124 217
227 4895 682
227 4394 301
227 749 878
227 4973 839
227 389 81
227 358 960
228 615 341
228 3870 154
228 4307 962
228 2895 783
228 2241 509
228 1126 531
228 3826 415
228 4839 979
228 1831 659
229 1966 68
229 1576 693
229 4498 557
229 116 247
229 4152 570
229 1484 548
229 2031 983
229 4485 358
229 1586 796
230 3672 544
230 2301 456
230 3832 825
230 1416 412
230 3443 328
230 49 95
230 4818 477
230 1943 652
230 400 870
231 3169 298
231 517 417
231 91 437
